"","seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"2495","chr3L",18063666,18063666,1,"*","SRR21146075_vs_SRR21146078_peak_2495",8.46429,"Promoter (1-2kb)",3,17950953,18064696,113744,2,"FBgn0000568","FBtr0306814",1030
"2496","chr3L",18079469,18079469,1,"*","SRR21146075_vs_SRR21146078_peak_2496",3.80655,"Promoter (1-2kb)",3,18077581,18078103,523,1,"FBgn0266941","FBtr0345833",1888
"2497","chr3L",18105523,18105523,1,"*","SRR21146075_vs_SRR21146078_peak_2497",2.37616,"Promoter (<=1kb)",3,18088417,18106149,17733,2,"FBgn0036773","FBtr0075137",626
"2498","chr3L",18105672,18105672,1,"*","SRR21146075_vs_SRR21146078_peak_2498",1.67605,"Promoter (<=1kb)",3,18088417,18106149,17733,2,"FBgn0036773","FBtr0075137",477
"2499","chr3L",18127767,18127767,1,"*","SRR21146075_vs_SRR21146078_peak_2499",2.79608,"Distal Intergenic",3,18130101,18132095,1995,2,"FBgn0036778","FBtr0075135",4328
"2500","chr3L",18621231,18621231,1,"*","SRR21146075_vs_SRR21146078_peak_2500",3.13666,"Promoter (<=1kb)",3,18618305,18622129,3825,2,"FBgn0013717","FBtr0346438",898
"2501","chr3L",18630450,18630450,1,"*","SRR21146075_vs_SRR21146078_peak_2501",1.47338,"Intron (FBtr0075049/FBgn0036801, intron 2 of 8)",3,18625959,18667177,41219,1,"FBgn0036801","FBtr0331422",4491
"2502","chr3L",18630797,18630797,1,"*","SRR21146075_vs_SRR21146078_peak_2502",5.21014,"Intron (FBtr0075049/FBgn0036801, intron 2 of 8)",3,18625959,18667177,41219,1,"FBgn0036801","FBtr0331422",4838
"2503","chr3L",18631073,18631073,1,"*","SRR21146075_vs_SRR21146078_peak_2503",1.36796,"Intron (FBtr0075049/FBgn0036801, intron 2 of 8)",3,18625959,18667177,41219,1,"FBgn0036801","FBtr0331422",5114
"2504","chr3L",18650759,18650759,1,"*","SRR21146075_vs_SRR21146078_peak_2504",1.31245,"Intron (FBtr0075049/FBgn0036801, intron 2 of 8)",3,18641391,18667177,25787,1,"FBgn0036801","FBtr0331421",9368
"2505","chr3L",18658064,18658064,1,"*","SRR21146075_vs_SRR21146078_peak_2505",3.26866,"Intron (FBtr0075049/FBgn0036801, intron 2 of 8)",3,18667361,18668135,775,1,"FBgn0260027","FBtr0300582",-9297
"2506","chr3L",18685776,18685776,1,"*","SRR21146075_vs_SRR21146078_peak_2506",4.36208,"Promoter (<=1kb)",3,18684259,18686319,2061,2,"FBgn0036806","FBtr0345812",543
"2507","chr3L",18749559,18749559,1,"*","SRR21146075_vs_SRR21146078_peak_2507",3.13666,"Promoter (<=1kb)",3,18748687,18750483,1797,1,"FBgn0036813","FBtr0075055",872
"2508","chr3L",18754021,18754021,1,"*","SRR21146075_vs_SRR21146078_peak_2508",2.37616,"Promoter (<=1kb)",3,18753797,18754085,289,2,"FBgn0267600","FBtr0347046",64
"2509","chr3L",18755447,18755447,1,"*","SRR21146075_vs_SRR21146078_peak_2509",5.76543,"Promoter (1-2kb)",3,18753797,18754085,289,2,"FBgn0267600","FBtr0347046",-1362
"2510","chr3L",18757382,18757382,1,"*","SRR21146075_vs_SRR21146078_peak_2510",7.72478,"Intron (FBtr0304627/FBgn0001078, intron 1 of 7)",3,18753797,18754085,289,2,"FBgn0267600","FBtr0347046",-3297
"2511","chr3L",18760519,18760519,1,"*","SRR21146075_vs_SRR21146078_peak_2511",3.07291,"Intron (FBtr0304627/FBgn0001078, intron 1 of 7)",3,18751749,18764956,13208,2,"FBgn0001078","FBtr0075087",4437
"2512","chr3L",18771920,18771920,1,"*","SRR21146075_vs_SRR21146078_peak_2512",1.67605,"Intron (FBtr0075086/FBgn0001078, intron 2 of 9)",3,18750607,18765744,15138,2,"FBgn0001078","FBtr0347045",-6176
"2513","chr3L",18791596,18791596,1,"*","SRR21146075_vs_SRR21146078_peak_2513",4.9007,"Intron (FBtr0075086/FBgn0001078, intron 2 of 9)",3,18751749,18801309,49561,2,"FBgn0001078","FBtr0075086",9713
"2514","chr3L",18795935,18795935,1,"*","SRR21146075_vs_SRR21146078_peak_2514",4.48611,"Intron (FBtr0075086/FBgn0001078, intron 2 of 9)",3,18751749,18801309,49561,2,"FBgn0001078","FBtr0075086",5374
"2515","chr3L",18826297,18826297,1,"*","SRR21146075_vs_SRR21146078_peak_2515",2.95477,"Intron (FBtr0075058/FBgn0000261, intron 1 of 2)",3,18822604,18828188,5585,1,"FBgn0000261","FBtr0075058",3693
"2516","chr3L",18868046,18868046,1,"*","SRR21146075_vs_SRR21146078_peak_2516",1.33792,"Promoter (<=1kb)",3,18867771,18869219,1449,1,"FBgn0036819","FBtr0075062",275
"2517","chr3L",18882166,18882166,1,"*","SRR21146075_vs_SRR21146078_peak_2517",5.1206,"Promoter (2-3kb)",3,18878250,18884845,6596,2,"FBgn0036821","FBtr0333712",2679
"2518","chr3L",18893773,18893773,1,"*","SRR21146075_vs_SRR21146078_peak_2518",1.72568,"Promoter (1-2kb)",3,18892383,18893278,896,1,"FBgn0036822","FBtr0075065",1390
"2519","chr3L",18896402,18896402,1,"*","SRR21146075_vs_SRR21146078_peak_2519",1.78058,"Promoter (<=1kb)",3,18896189,18896456,268,2,"FBgn0086661","FBtr0091666",54
"2520","chr3L",18938666,18938666,1,"*","SRR21146075_vs_SRR21146078_peak_2520",1.72568,"Intron (FBtr0113429/FBgn0052204, intron 1 of 7)",3,18922419,18946038,23620,2,"FBgn0052204","FBtr0113429",7372
"2521","chr3L",18950361,18950361,1,"*","SRR21146075_vs_SRR21146078_peak_2521",5.1206,"Promoter (<=1kb)",3,18950629,18955406,4778,1,"FBgn0036834","FBtr0075023",-268
"2522","chr3L",18983302,18983302,1,"*","SRR21146075_vs_SRR21146078_peak_2522",3.92342,"Promoter (1-2kb)",3,18984961,18985634,674,1,"FBgn0036835","FBtr0075024",-1659
"2523","chr3L",18993640,18993640,1,"*","SRR21146075_vs_SRR21146078_peak_2523",3.03554,"Promoter (<=1kb)",3,18990026,18993993,3968,2,"FBgn0036837","FBtr0075044",353
"2524","chr3L",18996561,18996561,1,"*","SRR21146075_vs_SRR21146078_peak_2524",1.78058,"Promoter (<=1kb)",3,18990026,18995809,5784,2,"FBgn0036837","FBtr0075042",-752
"2525","chr3L",18999866,18999866,1,"*","SRR21146075_vs_SRR21146078_peak_2525",2.4273,"Promoter (<=1kb)",3,18997875,19000608,2734,2,"FBgn0036838","FBtr0075041",742
"2526","chr3L",19025504,19025504,1,"*","SRR21146075_vs_SRR21146078_peak_2526",4.36208,"Intron (FBtr0075039/FBgn0002945, intron 1 of 4)",3,19033317,19033900,584,2,"FBgn0267602","FBtr0347048",8396
"2527","chr3L",19064637,19064637,1,"*","SRR21146075_vs_SRR21146078_peak_2527",1.72568,"Promoter (1-2kb)",3,19063165,19066151,2987,1,"FBgn0036843","FBtr0075025",1472
"2528","chr3L",19069268,19069268,1,"*","SRR21146075_vs_SRR21146078_peak_2528",2.28572,"Exon (FBtr0333220/FBgn0036844, exon 5 of 5)",3,19067732,19072396,4665,2,"FBgn0036844","FBtr0075036",3128
"2529","chr3L",19073180,19073180,1,"*","SRR21146075_vs_SRR21146078_peak_2529",3.72471,"Promoter (<=1kb)",3,19067732,19072396,4665,2,"FBgn0036844","FBtr0075036",-784
"2530","chr3L",19132755,19132755,1,"*","SRR21146075_vs_SRR21146078_peak_2530",1.46618,"Intron (FBtr0346533/FBgn0036851, intron 2 of 4)",3,19128450,19129665,1216,2,"FBgn0052203","FBtr0110771",-3090
"2531","chr3L",19172398,19172398,1,"*","SRR21146075_vs_SRR21146078_peak_2531",1.72568,"Promoter (1-2kb)",3,19142898,19170648,27751,2,"FBgn0016797","FBtr0330195",-1750
"2532","chr3L",19228608,19228608,1,"*","SRR21146075_vs_SRR21146078_peak_2532",1.72568,"Promoter (<=1kb)",3,19229061,19230102,1042,1,"FBgn0264485","FBtr0332794",-453
"2533","chr3L",19259267,19259267,1,"*","SRR21146075_vs_SRR21146078_peak_2533",5.1206,"Promoter (<=1kb)",3,19260040,19260895,856,1,"FBgn0266737","FBtr0345237",-773
"2534","chr3L",19273752,19273752,1,"*","SRR21146075_vs_SRR21146078_peak_2534",1.72568,"Promoter (2-3kb)",3,19275791,19279919,4129,1,"FBgn0036860","FBtr0344806",-2039
"2535","chr3L",19291452,19291452,1,"*","SRR21146075_vs_SRR21146078_peak_2535",3.43081,"Promoter (<=1kb)",3,19281928,19291672,9745,2,"FBgn0036862","FBtr0331425",220
"2536","chr3L",19291655,19291655,1,"*","SRR21146075_vs_SRR21146078_peak_2536",3.27685,"Promoter (<=1kb)",3,19281928,19291672,9745,2,"FBgn0036862","FBtr0331425",17
"2537","chr3L",19340250,19340250,1,"*","SRR21146075_vs_SRR21146078_peak_2537",1.72568,"Promoter (2-3kb)",3,19310894,19337609,26716,2,"FBgn0003089","FBtr0075012",-2641
"2538","chr3L",19403256,19403256,1,"*","SRR21146075_vs_SRR21146078_peak_2538",2.50615,"Promoter (2-3kb)",3,19405539,19406013,475,1,"FBgn0264697","FBtr0333868",-2283
"2539","chr3L",19445588,19445588,1,"*","SRR21146075_vs_SRR21146078_peak_2539",1.39016,"Promoter (<=1kb)",3,19441719,19446383,4665,2,"FBgn0053062","FBtr0302886",795
"2540","chr3L",19499156,19499156,1,"*","SRR21146075_vs_SRR21146078_peak_2540",2.95477,"Promoter (1-2kb)",3,19492053,19497723,5671,2,"FBgn0036875","FBtr0333847",-1433
"2541","chr3L",19584567,19584567,1,"*","SRR21146075_vs_SRR21146078_peak_2541",2.37616,"Promoter (<=1kb)",3,19566851,19584568,17718,2,"FBgn0005564","FBtr0112853",1
"2542","chr3L",19625543,19625543,1,"*","SRR21146075_vs_SRR21146078_peak_2542",2.79608,"3' UTR",3,19620502,19624309,3808,1,"FBgn0036895","FBtr0074948",5041
"2543","chr3L",19632843,19632843,1,"*","SRR21146075_vs_SRR21146078_peak_2543",2.86267,"Promoter (<=1kb)",3,19625418,19633096,7679,2,"FBgn0036896","FBtr0302513",253
"2544","chr3L",19635134,19635134,1,"*","SRR21146075_vs_SRR21146078_peak_2544",2.66245,"Promoter (<=1kb)",3,19624406,19635628,11223,2,"FBgn0036896","FBtr0074964",494
"2545","chr3L",19635486,19635486,1,"*","SRR21146075_vs_SRR21146078_peak_2545",2.53525,"Promoter (<=1kb)",3,19624406,19635628,11223,2,"FBgn0036896","FBtr0074964",142
"2546","chr3L",19658641,19658641,1,"*","SRR21146075_vs_SRR21146078_peak_2546",4.47064,"Intron (FBtr0273407/FBgn0036899, intron 1 of 8)",3,19650506,19663664,13159,2,"FBgn0036899","FBtr0273407",5023
"2547","chr3L",19663886,19663886,1,"*","SRR21146075_vs_SRR21146078_peak_2547",2.79608,"Promoter (<=1kb)",3,19650818,19664104,13287,2,"FBgn0036899","FBtr0331861",218
"2548","chr3L",19669034,19669034,1,"*","SRR21146075_vs_SRR21146078_peak_2548",2.68214,"Distal Intergenic",3,19650818,19664104,13287,2,"FBgn0036899","FBtr0331861",-4930
"2549","chr3L",19716234,19716234,1,"*","SRR21146075_vs_SRR21146078_peak_2549",1.72568,"Promoter (2-3kb)",3,19714418,19718328,3911,2,"FBgn0262516","FBtr0074952",2094
"2550","chr3L",19747750,19747750,1,"*","SRR21146075_vs_SRR21146078_peak_2550",5.65517,"Promoter (1-2kb)",3,19745834,19749744,3911,2,"FBgn0261361","FBtr0302283",1994
"2551","chr3L",19792078,19792078,1,"*","SRR21146075_vs_SRR21146078_peak_2551",1.65115,"Promoter (1-2kb)",3,19750943,19791041,40099,2,"FBgn0266136","FBtr0302280",-1037
"2552","chr3L",19868593,19868593,1,"*","SRR21146075_vs_SRR21146078_peak_2552",2.06963,"Promoter (<=1kb)",3,19868036,19869558,1523,2,"FBgn0262518","FBtr0308832",965
"2553","chr3L",19868757,19868757,1,"*","SRR21146075_vs_SRR21146078_peak_2553",2.06963,"Promoter (<=1kb)",3,19868036,19869558,1523,2,"FBgn0262518","FBtr0308832",801
"2554","chr3L",19870900,19870900,1,"*","SRR21146075_vs_SRR21146078_peak_2554",3.03554,"Promoter (<=1kb)",3,19867488,19871078,3591,2,"FBgn0262518","FBtr0074921",178
"2555","chr3L",19881253,19881253,1,"*","SRR21146075_vs_SRR21146078_peak_2555",1.78058,"3' UTR",3,19882051,19888814,6764,2,"FBgn0262519","FBtr0332152",7561
"2556","chr3L",19898636,19898636,1,"*","SRR21146075_vs_SRR21146078_peak_2556",3.80655,"Promoter (2-3kb)",3,19895216,19896391,1176,2,"FBgn0052218","FBtr0304110",-2245
"2557","chr3L",19929799,19929799,1,"*","SRR21146075_vs_SRR21146078_peak_2557",2.37616,"Promoter (1-2kb)",3,19928743,19932930,4188,1,"FBgn0036921","FBtr0331800",1056
"2558","chr3L",19930124,19930124,1,"*","SRR21146075_vs_SRR21146078_peak_2558",3.02658,"Promoter (1-2kb)",3,19928743,19932930,4188,1,"FBgn0036921","FBtr0331800",1381
"2559","chr3L",19939109,19939109,1,"*","SRR21146075_vs_SRR21146078_peak_2559",2.79608,"Promoter (<=1kb)",3,19939287,19977960,38674,1,"FBgn0004852","FBtr0074897",-178
"2560","chr3L",19939443,19939443,1,"*","SRR21146075_vs_SRR21146078_peak_2560",3.76606,"Promoter (<=1kb)",3,19939287,19977960,38674,1,"FBgn0004852","FBtr0304746",156
"2561","chr3L",20188442,20188442,1,"*","SRR21146075_vs_SRR21146078_peak_2561",2.7781,"Promoter (<=1kb)",3,20188522,20189779,1258,1,"FBgn0036945","FBtr0074820",-80
"2562","chr3L",20188567,20188567,1,"*","SRR21146075_vs_SRR21146078_peak_2562",3.63779,"Promoter (<=1kb)",3,20188522,20189779,1258,1,"FBgn0036945","FBtr0074821",45
"2563","chr3L",20189180,20189180,1,"*","SRR21146075_vs_SRR21146078_peak_2563",3.03554,"Promoter (<=1kb)",3,20188522,20189779,1258,1,"FBgn0036945","FBtr0074821",658
"2564","chr3L",20302906,20302906,1,"*","SRR21146075_vs_SRR21146078_peak_2564",1.31245,"Promoter (<=1kb)",3,20302431,20309511,7081,1,"FBgn0036967","FBtr0074838",475
"2565","chr3L",20386172,20386172,1,"*","SRR21146075_vs_SRR21146078_peak_2565",2.37616,"Promoter (<=1kb)",3,20386408,20391913,5506,1,"FBgn0011205","FBtr0078187",-236
"2566","chr3L",20400696,20400696,1,"*","SRR21146075_vs_SRR21146078_peak_2566",1.72568,"Promoter (<=1kb)",3,20396288,20401609,5322,2,"FBgn0028978","FBtr0078235",913
"2567","chr3L",20468056,20468056,1,"*","SRR21146075_vs_SRR21146078_peak_2567",2.98181,"Promoter (1-2kb)",3,20466944,20469592,2649,1,"FBgn0036997","FBtr0078197",1112
"2568","chr3L",20472505,20472505,1,"*","SRR21146075_vs_SRR21146078_peak_2568",2.37616,"Promoter (<=1kb)",3,20469674,20473372,3699,2,"FBgn0052428","FBtr0303381",867
"2569","chr3L",20472674,20472674,1,"*","SRR21146075_vs_SRR21146078_peak_2569",1.91203,"Promoter (<=1kb)",3,20469674,20473372,3699,2,"FBgn0052428","FBtr0303381",698
"2570","chr3L",20497998,20497998,1,"*","SRR21146075_vs_SRR21146078_peak_2570",3.03554,"Promoter (<=1kb)",3,20497323,20514107,16785,1,"FBgn0052425","FBtr0078203",675
"2571","chr3L",20515969,20515969,1,"*","SRR21146075_vs_SRR21146078_peak_2571",2.79608,"Promoter (1-2kb)",3,20514598,20517304,2707,2,"FBgn0037007","FBtr0078218",1335
"2572","chr3L",20517549,20517549,1,"*","SRR21146075_vs_SRR21146078_peak_2572",1.72568,"Promoter (<=1kb)",3,20514599,20517304,2706,2,"FBgn0037007","FBtr0078217",-245
"2573","chr3L",20521690,20521690,1,"*","SRR21146075_vs_SRR21146078_peak_2573",5.1206,"Promoter (<=1kb)",3,20521009,20522434,1426,1,"FBgn0037009","FBtr0078209",681
"2574","chr3L",20525923,20525923,1,"*","SRR21146075_vs_SRR21146078_peak_2574",1.72568,"Promoter (<=1kb)",3,20522440,20526174,3735,2,"FBgn0037010","FBtr0331566",251
"2575","chr3L",20619029,20619029,1,"*","SRR21146075_vs_SRR21146078_peak_2575",5.1206,"Promoter (1-2kb)",3,20597141,20620659,23519,2,"FBgn0001323","FBtr0078212",1630
"2576","chr3L",20733803,20733803,1,"*","SRR21146075_vs_SRR21146078_peak_2576",2.39925,"Intron (FBtr0078245/FBgn0037016, intron 1 of 2)",3,20730591,20744508,13918,1,"FBgn0037016","FBtr0078245",3212
"2577","chr3L",20734173,20734173,1,"*","SRR21146075_vs_SRR21146078_peak_2577",2.71404,"Intron (FBtr0078245/FBgn0037016, intron 1 of 2)",3,20730591,20744508,13918,1,"FBgn0037016","FBtr0078245",3582
"2578","chr3L",20734411,20734411,1,"*","SRR21146075_vs_SRR21146078_peak_2578",1.62942,"Intron (FBtr0078245/FBgn0037016, intron 1 of 2)",3,20730591,20744508,13918,1,"FBgn0037016","FBtr0078245",3820
"2579","chr3L",20741414,20741414,1,"*","SRR21146075_vs_SRR21146078_peak_2579",1.72568,"Promoter (1-2kb)",3,20737569,20739430,1862,2,"FBgn0045474","FBtr0078281",-1984
"2580","chr3L",20778671,20778671,1,"*","SRR21146075_vs_SRR21146078_peak_2580",3.64862,"Promoter (<=1kb)",3,20778799,20780378,1580,1,"FBgn0037020","FBtr0078251",-128
"2581","chr3L",20778931,20778931,1,"*","SRR21146075_vs_SRR21146078_peak_2581",2.7516,"Promoter (<=1kb)",3,20778799,20780378,1580,1,"FBgn0037020","FBtr0078251",132
"2582","chr3L",20817476,20817476,1,"*","SRR21146075_vs_SRR21146078_peak_2582",2.37616,"Promoter (<=1kb)",3,20816901,20818027,1127,2,"FBgn0086915","FBtr0078270",551
"2583","chr3L",20817807,20817807,1,"*","SRR21146075_vs_SRR21146078_peak_2583",2.37616,"Promoter (<=1kb)",3,20816901,20818027,1127,2,"FBgn0086915","FBtr0078270",220
"2584","chr3L",20838373,20838373,1,"*","SRR21146075_vs_SRR21146078_peak_2584",3.03554,"Promoter (<=1kb)",3,20838313,20838700,388,2,"FBgn0267605","FBtr0347051",327
"2585","chr3L",21026043,21026043,1,"*","SRR21146075_vs_SRR21146078_peak_2585",3.30129,"Promoter (<=1kb)",3,20994131,21026204,32074,2,"FBgn0003415","FBtr0333284",161
"2586","chr3L",21046779,21046779,1,"*","SRR21146075_vs_SRR21146078_peak_2586",2.1793,"Promoter (1-2kb)",3,21048226,21075444,27219,1,"FBgn0026179","FBtr0301602",-1447
"2587","chr3L",21055170,21055170,1,"*","SRR21146075_vs_SRR21146078_peak_2587",2.79608,"Intron (FBtr0078289/FBgn0026179, intron 1 of 5)",3,21058832,21075444,16613,1,"FBgn0026179","FBtr0078290",-3662
"2588","chr3L",21056988,21056988,1,"*","SRR21146075_vs_SRR21146078_peak_2588",5.19207,"Promoter (1-2kb)",3,21058832,21075444,16613,1,"FBgn0026179","FBtr0078290",-1844
"2589","chr3L",21060372,21060372,1,"*","SRR21146075_vs_SRR21146078_peak_2589",2.52724,"Promoter (1-2kb)",3,21058832,21075444,16613,1,"FBgn0026179","FBtr0078290",1540
"2590","chr3L",21061064,21061064,1,"*","SRR21146075_vs_SRR21146078_peak_2590",2.37616,"Promoter (2-3kb)",3,21058832,21075444,16613,1,"FBgn0026179","FBtr0078290",2232
"2591","chr3L",21064137,21064137,1,"*","SRR21146075_vs_SRR21146078_peak_2591",1.31245,"Promoter (1-2kb)",3,21065852,21066238,387,1,"FBgn0262482","FBtr0304821",-1715
"2592","chr3L",21174448,21174448,1,"*","SRR21146075_vs_SRR21146078_peak_2592",1.31245,"Promoter (1-2kb)",3,21173118,21174973,1856,1,"FBgn0270926","FBtr0089463",1330
"2593","chr3L",21175826,21175826,1,"*","SRR21146075_vs_SRR21146078_peak_2593",1.54806,"Promoter (<=1kb)",3,21175781,21183278,7498,1,"FBgn0021760","FBtr0089461",45
"2594","chr3L",21185790,21185790,1,"*","SRR21146075_vs_SRR21146078_peak_2594",3.85844,"Intron (FBtr0305981/FBgn0259239, intron 3 of 4)",3,21183313,21193363,10051,2,"FBgn0259239","FBtr0305981",7573
"2595","chr3L",21188018,21188018,1,"*","SRR21146075_vs_SRR21146078_peak_2595",6.31377,"Intron (FBtr0305981/FBgn0259239, intron 2 of 4)",3,21183313,21193363,10051,2,"FBgn0259239","FBtr0305981",5345
"2596","chr3L",21205059,21205059,1,"*","SRR21146075_vs_SRR21146078_peak_2596",1.96337,"Promoter (<=1kb)",3,21205274,21208092,2819,1,"FBgn0037057","FBtr0078298",-215
"2597","chr3L",21205155,21205155,1,"*","SRR21146075_vs_SRR21146078_peak_2597",1.86984,"Promoter (<=1kb)",3,21205274,21208092,2819,1,"FBgn0037057","FBtr0078298",-119
"2598","chr3L",21267153,21267153,1,"*","SRR21146075_vs_SRR21146078_peak_2598",3.5905,"Promoter (<=1kb)",3,21266680,21267965,1286,2,"FBgn0037063","FBtr0078417",812
"2599","chr3L",21268071,21268071,1,"*","SRR21146075_vs_SRR21146078_peak_2599",4.40168,"Promoter (<=1kb)",3,21266680,21267965,1286,2,"FBgn0037063","FBtr0078417",-106
"2600","chr3L",21281113,21281113,1,"*","SRR21146075_vs_SRR21146078_peak_2600",2.37616,"Promoter (<=1kb)",3,21280491,21281506,1016,2,"FBgn0027945","FBtr0078412",393
"2601","chr3L",21282071,21282071,1,"*","SRR21146075_vs_SRR21146078_peak_2601",3.92342,"Promoter (<=1kb)",3,21280491,21281506,1016,2,"FBgn0027945","FBtr0078412",-565
"2602","chr3L",21282764,21282764,1,"*","SRR21146075_vs_SRR21146078_peak_2602",2.79608,"Promoter (1-2kb)",3,21280491,21281506,1016,2,"FBgn0027945","FBtr0078412",-1258
"2603","chr3L",21282862,21282862,1,"*","SRR21146075_vs_SRR21146078_peak_2603",2.79608,"Promoter (1-2kb)",3,21280491,21281506,1016,2,"FBgn0027945","FBtr0078412",-1356
"2604","chr3L",21283005,21283005,1,"*","SRR21146075_vs_SRR21146078_peak_2604",1.72568,"Promoter (1-2kb)",3,21280491,21281506,1016,2,"FBgn0027945","FBtr0078412",-1499
"2605","chr3L",21343056,21343056,1,"*","SRR21146075_vs_SRR21146078_peak_2605",4.51745,"Promoter (<=1kb)",3,21337681,21343716,6036,2,"FBgn0037074","FBtr0331797",660
"2606","chr3L",21347896,21347896,1,"*","SRR21146075_vs_SRR21146078_peak_2606",1.72568,"Promoter (<=1kb)",3,21344768,21347069,2302,2,"FBgn0037076","FBtr0078403",-827
"2607","chr3L",21349381,21349381,1,"*","SRR21146075_vs_SRR21146078_peak_2607",1.72568,"Promoter (<=1kb)",3,21344768,21349288,4521,2,"FBgn0037076","FBtr0305306",-93
"2608","chr3L",21382056,21382056,1,"*","SRR21146075_vs_SRR21146078_peak_2608",2.21489,"Promoter (<=1kb)",3,21382501,21424061,41561,1,"FBgn0261258","FBtr0309230",-445
"2609","chr3L",21382312,21382312,1,"*","SRR21146075_vs_SRR21146078_peak_2609",4.84167,"Promoter (<=1kb)",3,21382501,21424061,41561,1,"FBgn0261258","FBtr0309230",-189
"2610","chr3L",21382435,21382435,1,"*","SRR21146075_vs_SRR21146078_peak_2610",1.33792,"Promoter (<=1kb)",3,21382501,21424061,41561,1,"FBgn0261258","FBtr0309230",-66
"2611","chr3L",21384335,21384335,1,"*","SRR21146075_vs_SRR21146078_peak_2611",3.92342,"Promoter (1-2kb)",3,21382501,21424416,41916,1,"FBgn0261258","FBtr0078346",1834
"2612","chr3L",21386260,21386260,1,"*","SRR21146075_vs_SRR21146078_peak_2612",4.25457,"Intron (FBtr0309230/FBgn0261258, intron 1 of 5)",3,21382501,21424416,41916,1,"FBgn0261258","FBtr0078346",3759
"2613","chr3L",21393148,21393148,1,"*","SRR21146075_vs_SRR21146078_peak_2613",3.03554,"Intron (FBtr0309230/FBgn0261258, intron 1 of 5)",3,21398317,21398941,625,1,"FBgn0267615","FBtr0347056",-5169
"2614","chr3L",21446348,21446348,1,"*","SRR21146075_vs_SRR21146078_peak_2614",2.76701,"Promoter (<=1kb)",3,21445834,21448128,2295,1,"FBgn0267849","FBtr0078352",514
"2615","chr3L",21476937,21476937,1,"*","SRR21146075_vs_SRR21146078_peak_2615",1.72221,"Promoter (<=1kb)",3,21474133,21476479,2347,2,"FBgn0014143","FBtr0078395",-458
"2616","chr3L",21498078,21498078,1,"*","SRR21146075_vs_SRR21146078_peak_2616",2.37616,"Promoter (<=1kb)",3,21497537,21498830,1294,1,"FBgn0264554","FBtr0344642",541
"2617","chr3L",21498239,21498239,1,"*","SRR21146075_vs_SRR21146078_peak_2617",1.31245,"Promoter (<=1kb)",3,21497537,21498830,1294,1,"FBgn0264554","FBtr0344642",702
"2618","chr3L",21517416,21517416,1,"*","SRR21146075_vs_SRR21146078_peak_2618",6.48668,"Promoter (<=1kb)",3,21517187,21522684,5498,1,"FBgn0037093","FBtr0078358",229
"2619","chr3L",21618494,21618494,1,"*","SRR21146075_vs_SRR21146078_peak_2619",2.79608,"Promoter (<=1kb)",3,21617671,21619873,2203,1,"FBgn0037106","FBtr0333391",823
"2620","chr3L",21619440,21619440,1,"*","SRR21146075_vs_SRR21146078_peak_2620",1.72568,"Promoter (1-2kb)",3,21617671,21619873,2203,1,"FBgn0037106","FBtr0333391",1769
"2621","chr3L",21641564,21641564,1,"*","SRR21146075_vs_SRR21146078_peak_2621",2.79326,"Promoter (<=1kb)",3,21640995,21642599,1605,1,"FBgn0052446","FBtr0330117",569
"2622","chr3L",21645155,21645155,1,"*","SRR21146075_vs_SRR21146078_peak_2622",3.39873,"Promoter (<=1kb)",3,21644958,21666306,21349,1,"FBgn0264711","FBtr0333973",197
"2623","chr3L",21727964,21727964,1,"*","SRR21146075_vs_SRR21146078_peak_2623",7.01863,"Promoter (<=1kb)",3,21724326,21728673,4348,2,"FBgn0037120","FBtr0078458",709
"2624","chr3L",21798237,21798237,1,"*","SRR21146075_vs_SRR21146078_peak_2624",3.84953,"Distal Intergenic",3,21808703,21817600,8898,1,"FBgn0000560","FBtr0078437",-10466
"2625","chr3L",21879556,21879556,1,"*","SRR21146075_vs_SRR21146078_peak_2625",1.72568,"Promoter (<=1kb)",3,21879577,21924114,44538,1,"FBgn0262737","FBtr0301364",-21
"2626","chr3L",21892688,21892688,1,"*","SRR21146075_vs_SRR21146078_peak_2626",2.68214,"Intron (FBtr0304980/FBgn0262737, intron 2 of 9)",3,21884511,21887039,2529,2,"FBgn0264470","FBtr0332737",-5649
"2627","chr3L",21934934,21934934,1,"*","SRR21146075_vs_SRR21146078_peak_2627",1.72568,"Promoter (<=1kb)",3,21934704,21938636,3933,1,"FBgn0037140","FBtr0078471",230
"2628","chr3L",22210160,22210160,1,"*","SRR21146075_vs_SRR21146078_peak_2628",1.77044,"Intron (FBtr0301492/FBgn0037153, intron 3 of 10)",3,22197783,22198241,459,1,"FBgn0267634","FBtr0347087",12377
"2629","chr3L",22210268,22210268,1,"*","SRR21146075_vs_SRR21146078_peak_2629",3.70841,"Intron (FBtr0301492/FBgn0037153, intron 3 of 10)",3,22197783,22198241,459,1,"FBgn0267634","FBtr0347087",12485
"2630","chr3L",22265976,22265976,1,"*","SRR21146075_vs_SRR21146078_peak_2630",2.95981,"Promoter (<=1kb)",3,22265806,22266679,874,2,"FBgn0037156","FBtr0078511",703
"2631","chr3L",22267964,22267964,1,"*","SRR21146075_vs_SRR21146078_peak_2631",3.80655,"Promoter (<=1kb)",3,22267568,22273745,6178,1,"FBgn0004179","FBtr0334747",396
