name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146074_vs_SRR21146077_peak_2113,3L,6072166,6072299,62,.,6.53271,10.3788,6.26802,51,Promoter (<=1kb),6072139,6073539,1401,FBgn0035673,FBtr0077047,79,CG6602,6072139.0,6073539.0
SRR21146074_vs_SRR21146077_peak_2114,3L,6076077,6076097,22,.,4.53666,5.36281,2.22649,2,Promoter (<=1kb),6075536,6076258,723,FBgn0035675,FBtr0332060,544,CG6610,6075536.0,6076258.0
SRR21146074_vs_SRR21146077_peak_2115,3L,6076406,6076485,26,.,4.5305,5.94877,2.6805,53,Promoter (<=1kb),6076722,6081533,4812,FBgn0035676,FBtr0077049,-262,intergenic,,
SRR21146074_vs_SRR21146077_peak_2116,3L,6076545,6076622,16,.,4.04442,4.50808,1.61832,26,Promoter (<=1kb),6076722,6081533,4812,FBgn0035676,FBtr0077049,-150,intergenic,,
SRR21146074_vs_SRR21146077_peak_2117,3L,6077375,6077384,32,.,5.10206,6.56959,3.20591,6,Promoter (<=1kb),6076722,6082491,5770,FBgn0035676,FBtr0345594,660,ssp6,6076722.0,6082491.0
SRR21146074_vs_SRR21146077_peak_2118,3L,6077456,6077491,31,.,5.09839,6.56054,3.1977,2,Promoter (<=1kb),6076722,6082491,5770,FBgn0035676,FBtr0345594,737,ssp6,6076722.0,6082491.0
SRR21146074_vs_SRR21146077_peak_2119,3L,6086422,6086620,78,.,7.62069,12.14542,7.82175,59,"Intron (FBtr0332061/FBgn0035677, intron 1 of 8)",6082883,6092188,9306,FBgn0035677,FBtr0332062,3599,CG13293,6082883.0,6092188.0
SRR21146074_vs_SRR21146077_peak_2120,3L,6088152,6088203,53,.,6.44911,9.25067,5.35667,26,"Intron (FBtr0332061/FBgn0035677, intron 5 of 8)",6092188,6093313,1126,FBgn0035678,FBtr0077064,5134,CG13293,6082883.0,6092188.0
SRR21146074_vs_SRR21146077_peak_2121,3L,6093319,6093335,23,.,4.64614,5.48166,2.32797,1,Promoter (<=1kb),6092188,6093313,1126,FBgn0035678,FBtr0077064,-8,CG10467,6093204.0,6094747.0
SRR21146074_vs_SRR21146077_peak_2122,3L,6093912,6094086,13,.,3.16092,4.14638,1.32066,72,Promoter (<=1kb),6092188,6093313,1126,FBgn0035678,FBtr0077064,-672,CG10467,6093204.0,6094747.0
SRR21146074_vs_SRR21146077_peak_2123,3L,6130794,6130845,32,.,5.17414,6.60371,3.23612,2,Promoter (<=1kb),6130386,6130989,604,FBgn0086611,FBtr0077061,192,asRNA:CR46005,6125398.0,6132074.0
SRR21146074_vs_SRR21146077_peak_2124,3L,6260951,6261005,15,.,3.99875,4.43452,1.5554,1,Promoter (<=1kb),6259492,6261040,1549,FBgn0001258,FBtr0332066,87,Ldh,6259105.0,6262694.0
SRR21146074_vs_SRR21146077_peak_2125,3L,6261064,6261301,32,.,5.12254,6.64376,3.26826,198,Promoter (<=1kb),6259492,6261160,1669,FBgn0001258,FBtr0332067,-103,Ldh,6259105.0,6262694.0
SRR21146074_vs_SRR21146077_peak_2126,3L,6261438,6261510,44,.,5.84958,8.11765,4.44392,3,Promoter (<=1kb),6259492,6261160,1669,FBgn0001258,FBtr0332067,-282,Ldh,6259105.0,6262694.0
SRR21146074_vs_SRR21146077_peak_2127,3L,6482738,6482748,78,.,7.33758,12.23023,7.82175,5,"Intron (FBtr0303270/FBgn0261801, intron 5 of 6)",6486167,6488424,2258,FBgn0035702,FBtr0333060,5680,CG42747,6400590.0,6485964.0
SRR21146074_vs_SRR21146077_peak_2128,3L,6507431,6507563,14,.,3.61745,4.33257,1.4719,38,Promoter (1-2kb),6505569,6506393,825,FBgn0267641,FBtr0347096,1901,sfl,6495680.0,6550104.0
SRR21146074_vs_SRR21146077_peak_2129,3L,6515823,6515876,26,.,4.97833,5.94877,2.6805,45,"Intron (FBtr0076968/FBgn0020251, intron 2 of 6)",6505569,6506393,825,FBgn0267641,FBtr0347096,10300,sfl,6495680.0,6550104.0
SRR21146074_vs_SRR21146077_peak_2130,3L,6515955,6516019,26,.,4.5305,5.94877,2.6805,63,"Intron (FBtr0076968/FBgn0020251, intron 2 of 6)",6505569,6506393,825,FBgn0267641,FBtr0347096,10450,sfl,6495680.0,6550104.0
SRR21146074_vs_SRR21146077_peak_2131,3L,6526785,6526891,33,.,4.92297,6.85819,3.37855,97,"Intron (FBtr0076968/FBgn0020251, intron 3 of 6)",6530729,6532429,1701,FBgn0052396,FBtr0076969,-3846,sfl,6495680.0,6550104.0
SRR21146074_vs_SRR21146077_peak_2132,3L,6613848,6613902,17,.,3.97456,4.69447,1.77642,1,Promoter (<=1kb),6613672,6618180,4509,FBgn0035708,FBtr0330184,178,axed,6609325.0,6619113.0
SRR21146074_vs_SRR21146077_peak_2133,3L,6747811,6748000,34,.,5.42617,6.95302,3.44332,86,Promoter (<=1kb),6744426,6747456,3031,FBgn0035713,FBtr0076951,-442,velo,6744426.0,6752752.0
SRR21146074_vs_SRR21146077_peak_2134,3L,6753631,6753677,26,.,4.97833,5.94877,2.6805,29,Promoter (<=1kb),6753068,6754029,962,FBgn0035714,FBtr0330060,593,Sbds,6752913.0,6754029.0
SRR21146074_vs_SRR21146077_peak_2135,3L,6823658,6823718,18,.,4.00583,4.79667,1.85715,26,Distal Intergenic,6790158,6794941,4784,FBgn0086680,FBtr0345911,33527,intergenic,,
SRR21146074_vs_SRR21146077_peak_2136,3L,6977957,6978651,78,.,7.33758,12.23023,7.82175,416,Promoter (1-2kb),6972750,6980044,7295,FBgn0001104,FBtr0076934,1670,Galphai,6972750.0,6980044.0
SRR21146074_vs_SRR21146077_peak_2137,3L,6979680,6979928,114,.,10.18907,16.63043,11.49075,104,Promoter (<=1kb),6972750,6980044,7295,FBgn0001104,FBtr0076934,259,Galphai,6972750.0,6980044.0
SRR21146074_vs_SRR21146077_peak_2138,3L,7158148,7158212,34,.,5.67008,6.94751,3.44332,2,Promoter (<=1kb),7158100,7158874,775,FBgn0040837,FBtr0273402,51,CG8620,7158099.0,7158874.0
SRR21146074_vs_SRR21146077_peak_2139,3L,7279367,7279496,92,.,8.14244,14.13267,9.29684,61,"Intron (FBtr0333368/FBgn0035756, intron 5 of 12)",7250718,7263920,13203,FBgn0035755,FBtr0309299,-15509,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2140,3L,7290753,7290811,20,.,4.1181,5.20992,2.09441,24,"Intron (FBtr0333368/FBgn0035756, intron 3 of 12)",7266192,7312896,46705,FBgn0035756,FBtr0333368,22118,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2141,3L,7290870,7290950,62,.,6.53271,10.3788,6.26802,75,"Intron (FBtr0333368/FBgn0035756, intron 3 of 12)",7266192,7312896,46705,FBgn0035756,FBtr0333368,21950,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2142,3L,7291023,7291039,47,.,5.72784,8.58517,4.77344,8,"Intron (FBtr0333368/FBgn0035756, intron 3 of 12)",7266192,7312896,46705,FBgn0035756,FBtr0333368,21864,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2143,3L,7291115,7291206,20,.,4.1181,5.20992,2.09441,36,"Intron (FBtr0333368/FBgn0035756, intron 3 of 12)",7266192,7312896,46705,FBgn0035756,FBtr0333368,21744,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2144,3L,7300916,7301037,47,.,5.70636,8.49173,4.76104,42,"Intron (FBtr0333368/FBgn0035756, intron 2 of 12)",7266192,7312896,46705,FBgn0035756,FBtr0333368,11937,unc-13-4A,7266192.0,7312896.0
SRR21146074_vs_SRR21146077_peak_2145,3L,7344037,7344046,19,.,4.08267,4.98931,1.99222,3,Promoter (<=1kb),7341884,7343945,2062,FBgn0035767,FBtr0332732,-96,Cln7,7341884.0,7345183.0
SRR21146074_vs_SRR21146077_peak_2146,3L,7344911,7345078,18,.,3.38483,4.79185,1.85559,166,Promoter (<=1kb),7341884,7345183,3300,FBgn0035767,FBtr0076881,105,Cln7,7341884.0,7345183.0
SRR21146074_vs_SRR21146077_peak_2147,3L,7355780,7355932,20,.,3.916,5.08049,2.06026,145,Promoter (<=1kb),7356001,7356467,467,FBgn0267472,FBtr0346843,-75,CTCF,7353578.0,7356713.0
SRR21146074_vs_SRR21146077_peak_2148,3L,7355998,7356038,13,.,3.16092,4.14638,1.32066,39,Promoter (<=1kb),7356001,7356467,467,FBgn0267472,FBtr0346843,37,CTCF,7353578.0,7356713.0
SRR21146074_vs_SRR21146077_peak_2149,3L,7359288,7359387,43,.,5.874,7.99793,4.33769,77,Promoter (<=1kb),7357275,7360116,2842,FBgn0035770,FBtr0273399,750,pst,7357275.0,7360263.0
SRR21146074_vs_SRR21146077_peak_2150,3L,7361070,7361182,14,.,3.61745,4.33257,1.4719,5,Promoter (<=1kb),7360561,7364366,3806,FBgn0035771,FBtr0076847,515,Sec63,7360561.0,7364366.0
SRR21146074_vs_SRR21146077_peak_2151,3L,7375777,7375875,23,.,4.59553,5.47462,2.32184,2,"Exon (FBtr0076870/FBgn0052380, exon 2 of 4)",7370800,7373711,2912,FBgn0082598,FBtr0332730,4980,SMSr,7374050.0,7381474.0
SRR21146074_vs_SRR21146077_peak_2152,3L,7377336,7377368,31,.,4.8229,6.46219,3.11445,1,"Intron (FBtr0076870/FBgn0052380, intron 1 of 3)",7374050,7381474,7425,FBgn0052380,FBtr0076870,4136,SMSr,7374050.0,7381474.0
SRR21146074_vs_SRR21146077_peak_2153,3L,7380464,7380909,92,.,8.7591,13.84066,9.24036,159,Promoter (<=1kb),7374050,7381474,7425,FBgn0052380,FBtr0076870,850,SMSr,7374050.0,7381474.0
SRR21146074_vs_SRR21146077_peak_2154,3L,7431778,7431850,39,.,6.07484,7.55927,3.97196,49,"Intron (FBtr0300248/FBgn0259935, intron 1 of 7)",7432762,7435190,2429,FBgn0014011,FBtr0332800,3362,CG42458,7423827.0,7454717.0
SRR21146074_vs_SRR21146077_peak_2155,3L,7431928,7432050,14,.,3.61745,4.33257,1.4719,7,"Intron (FBtr0300248/FBgn0259935, intron 1 of 7)",7432762,7435190,2429,FBgn0014011,FBtr0332800,3254,CG42458,7423827.0,7454717.0
SRR21146074_vs_SRR21146077_peak_2156,3L,7433770,7433879,35,.,5.28086,7.03842,3.51755,77,Promoter (1-2kb),7432762,7435190,2429,FBgn0014011,FBtr0332800,1342,Rac2,7432762.0,7435190.0
SRR21146074_vs_SRR21146077_peak_2157,3L,7529549,7529773,87,.,7.94546,13.2883,8.74806,88,Promoter (<=1kb),7528780,7540012,11233,FBgn0028582,FBtr0331834,858,lqf,7528780.0,7540012.0
SRR21146074_vs_SRR21146077_peak_2158,3L,7530393,7530402,57,.,6.36462,9.68612,5.74173,4,Promoter (1-2kb),7528780,7540012,11233,FBgn0028582,FBtr0331834,1618,lqf,7528780.0,7540012.0
SRR21146074_vs_SRR21146077_peak_2159,3L,7530500,7530937,133,.,11.04347,18.80558,13.34754,144,Promoter (1-2kb),7532429,7538279,5851,FBgn0028582,FBtr0076795,-1784,lqf,7528780.0,7540012.0
SRR21146074_vs_SRR21146077_peak_2160,3L,7533942,7534043,29,.,4.98358,6.2873,2.96555,83,Promoter (<=1kb),7533126,7538279,5154,FBgn0028582,FBtr0331838,900,lqf,7528780.0,7540012.0
SRR21146074_vs_SRR21146077_peak_2161,3L,7719988,7720092,14,.,3.61745,4.33257,1.4719,24,Promoter (<=1kb),7719350,7721472,2123,FBgn0035811,FBtr0076808,663,CG7457,7719899.0,7726473.0
SRR21146074_vs_SRR21146077_peak_2162,3L,7725117,7725144,26,.,4.664,5.93202,2.6805,2,Promoter (1-2kb),7719899,7726473,6575,FBgn0035812,FBtr0346912,1353,CG7457,7719899.0,7726473.0
SRR21146074_vs_SRR21146077_peak_2163,3L,7783272,7783283,59,.,6.66558,9.87481,5.9037,8,"Intron (FBtr0304992/FBgn0052369, intron 2 of 6)",7763970,7775603,11634,FBgn0023076,FBtr0100134,-7678,CG32369,7777105.0,7809825.0
SRR21146074_vs_SRR21146077_peak_2164,3L,7831050,7831077,35,.,4.3553,7.11634,3.58789,24,Promoter (1-2kb),7814337,7833073,18737,FBgn0016694,FBtr0076780,1998,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2165,3L,7831138,7831181,28,.,4.00861,6.17647,2.87226,39,Promoter (1-2kb),7814337,7833073,18737,FBgn0016694,FBtr0076780,1895,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2166,3L,7835266,7835285,16,.,3.62006,4.5503,1.65477,3,Promoter (2-3kb),7814337,7833073,18737,FBgn0016694,FBtr0300500,-2197,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2167,3L,7835349,7835411,26,.,4.21456,5.86499,2.65303,56,Promoter (2-3kb),7814337,7833073,18737,FBgn0016694,FBtr0300500,-2333,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2168,3L,7835491,7835582,13,.,3.16092,4.14638,1.32066,0,Promoter (2-3kb),7814337,7833073,18737,FBgn0016694,FBtr0300500,-2419,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2169,3L,7835694,7835754,14,.,3.61745,4.33257,1.4719,33,Promoter (2-3kb),7814337,7833073,18737,FBgn0016694,FBtr0300500,-2655,Pdp1,7811458.0,7867369.0
SRR21146074_vs_SRR21146077_peak_2170,3L,7866951,7867460,43,.,5.874,7.99793,4.33769,389,Promoter (<=1kb),7814337,7867369,53033,FBgn0016694,FBtr0076775,28,intergenic,,
SRR21146074_vs_SRR21146077_peak_2171,3L,7901111,7901342,47,.,5.72481,8.57182,4.77344,145,Promoter (1-2kb),7896109,7899436,3328,FBgn0003041,FBtr0306647,-1821,pbl,7896109.0,7911954.0
SRR21146074_vs_SRR21146077_peak_2172,3L,7901405,7901465,20,.,4.11592,5.20108,2.09441,2,Promoter (1-2kb),7896109,7899436,3328,FBgn0003041,FBtr0306647,-1972,pbl,7896109.0,7911954.0
SRR21146074_vs_SRR21146077_peak_2173,3L,7907131,7907166,26,.,4.5305,5.94877,2.6805,34,Promoter (2-3kb),7896109,7909338,13230,FBgn0003041,FBtr0112817,2172,pbl,7896109.0,7911954.0
SRR21146074_vs_SRR21146077_peak_2174,3L,7912160,7912274,32,.,5.44676,6.61986,3.25097,109,Promoter (<=1kb),7912463,7913763,1301,FBgn0035824,FBtr0076748,-193,intergenic,,
SRR21146074_vs_SRR21146077_peak_2175,3L,7960850,7960914,33,.,4.92297,6.85819,3.37855,62,Distal Intergenic,7970588,7972449,1862,FBgn0010406,FBtr0076752,-9675,intergenic,,
SRR21146074_vs_SRR21146077_peak_2176,3L,7993021,7993106,20,.,3.916,5.08049,2.06026,83,"Intron (FBtr0076755/FBgn0011817, intron 2 of 8)",7979046,8054147,75102,FBgn0011817,FBtr0333223,14059,nmo,7979046.0,8054147.0
SRR21146074_vs_SRR21146077_peak_2177,3L,8056600,8057614,26,.,4.97833,5.94877,2.6805,325,Promoter (<=1kb),8054333,8056375,2043,FBgn0026263,FBtr0302329,-551,bip1,8054333.0,8058713.0
SRR21146074_vs_SRR21146077_peak_2178,3L,8059027,8059537,68,.,7.81117,11.07473,6.89435,224,Promoter (<=1kb),8054333,8058713,4381,FBgn0026263,FBtr0076745,-539,intergenic,,
SRR21146074_vs_SRR21146077_peak_2179,3L,8059608,8059622,29,.,5.01356,6.3004,2.97687,2,Promoter (<=1kb),8060214,8060296,83,FBgn0052358,FBtr0076744,685,intergenic,,
SRR21146074_vs_SRR21146077_peak_2180,3L,8088313,8088569,19,.,4.08267,4.98931,1.99222,71,"Exon (FBtr0076738/FBgn0035833, exon 7 of 8)",8087635,8091786,4152,FBgn0035833,FBtr0076738,3401,CG7565,8087635.0,8091786.0
SRR21146074_vs_SRR21146077_peak_2181,3L,8096741,8096934,26,.,4.5305,5.94877,2.6805,101,Promoter (<=1kb),8096522,8108836,12315,FBgn0262579,FBtr0304997,321,Sarm,8063874.0,8108897.0
SRR21146074_vs_SRR21146077_peak_2182,3L,8098184,8098375,26,.,4.5305,5.94877,2.6805,104,Promoter (1-2kb),8096522,8108836,12315,FBgn0262579,FBtr0304997,1767,Sarm,8063874.0,8108897.0
SRR21146074_vs_SRR21146077_peak_2183,3L,8099407,8099474,26,.,4.8142,5.91432,2.6805,1,Promoter (1-2kb),8101019,8108836,7818,FBgn0262579,FBtr0304994,-1610,Sarm,8063874.0,8108897.0
SRR21146074_vs_SRR21146077_peak_2184,3L,8099544,8099634,33,.,5.3102,6.8731,3.39065,1,Promoter (1-2kb),8101019,8108836,7818,FBgn0262579,FBtr0304994,-1473,Sarm,8063874.0,8108897.0
SRR21146074_vs_SRR21146077_peak_2185,3L,8099890,8099979,32,.,5.17414,6.60371,3.23612,4,Promoter (1-2kb),8101019,8108836,7818,FBgn0262579,FBtr0304994,-1124,Sarm,8063874.0,8108897.0
SRR21146074_vs_SRR21146077_peak_2186,3L,8112691,8112742,19,.,4.08267,4.98931,1.99222,46,Promoter (1-2kb),8111107,8111177,71,FBgn0262442,FBtr0304441,1631,Nulp1,8110368.0,8113406.0
SRR21146074_vs_SRR21146077_peak_2187,3L,8112830,8112898,26,.,4.5305,5.94877,2.6805,26,Promoter (1-2kb),8111107,8111177,71,FBgn0262442,FBtr0304441,1750,Nulp1,8110368.0,8113406.0
SRR21146074_vs_SRR21146077_peak_2188,3L,8115951,8116306,20,.,3.916,5.08049,2.06026,211,Promoter (<=1kb),8116179,8121579,5401,FBgn0026252,FBtr0076685,-16,intergenic,,
SRR21146074_vs_SRR21146077_peak_2189,3L,8128641,8128904,91,.,8.11317,13.72868,9.13226,103,Promoter (<=1kb),8128054,8131675,3622,FBgn0010350,FBtr0076688,691,Cds,8127762.0,8131675.0
SRR21146074_vs_SRR21146077_peak_2190,3L,8184880,8184900,27,.,4.78287,6.02362,2.74312,2,Promoter (<=1kb),8184252,8185221,970,FBgn0267530,FBtr0346918,631,ERR,8183361.0,8186671.0
SRR21146074_vs_SRR21146077_peak_2191,3L,8185687,8185909,46,.,6.54183,8.30426,4.60512,157,Promoter (<=1kb),8183361,8185670,2310,FBgn0035849,FBtr0076725,-175,ERR,8183361.0,8186671.0
SRR21146074_vs_SRR21146077_peak_2192,3L,8427129,8427187,60,.,6.71491,10.01317,6.02592,50,Promoter (2-3kb),8424954,8432246,7293,FBgn0020224,FBtr0076615,2226,Cbl,8424954.0,8432246.0
SRR21146074_vs_SRR21146077_peak_2193,3L,8451680,8451746,17,.,3.99652,4.61882,1.71235,5,Promoter (1-2kb),8450648,8472669,22022,FBgn0010825,FBtr0076618,1038,Gug,8449922.0,8472669.0
SRR21146074_vs_SRR21146077_peak_2194,3L,8451846,8452021,43,.,5.874,7.99793,4.33769,60,Promoter (1-2kb),8450648,8472669,22022,FBgn0010825,FBtr0076618,1259,Gug,8449922.0,8472669.0
SRR21146074_vs_SRR21146077_peak_2195,3L,8452081,8452254,14,.,3.61745,4.33257,1.4719,57,Promoter (1-2kb),8450648,8472669,22022,FBgn0010825,FBtr0076618,1491,Gug,8449922.0,8472669.0
SRR21146074_vs_SRR21146077_peak_2196,3L,8457784,8457815,18,.,4.11879,4.8059,1.86524,0,"Intron (FBtr0076619/FBgn0010825, intron 2 of 15)",8450648,8472669,22022,FBgn0010825,FBtr0076618,7137,Gug,8449922.0,8472669.0
SRR21146074_vs_SRR21146077_peak_2197,3L,8461135,8461173,15,.,4.00434,4.38198,1.51241,1,"Intron (FBtr0076619/FBgn0010825, intron 2 of 15)",8450648,8472669,22022,FBgn0010825,FBtr0076618,10489,Gug,8449922.0,8472669.0
SRR21146074_vs_SRR21146077_peak_2198,3L,8513817,8513882,26,.,4.6533,5.89967,2.6805,15,Promoter (1-2kb),8512767,8518738,5972,FBgn0035903,FBtr0333054,1066,CG6765,8512767.0,8518738.0
SRR21146074_vs_SRR21146077_peak_2199,3L,8546740,8547066,34,.,5.42617,6.95302,3.44332,119,Promoter (<=1kb),8546675,8574409,27735,FBgn0260442,FBtr0333109,185,rhea,8545001.0,8574409.0
SRR21146074_vs_SRR21146077_peak_2200,3L,8551265,8551281,24,.,4.5729,5.66734,2.48733,2,"Intron (FBtr0305211/FBgn0260442, intron 1 of 12)",8546675,8574409,27735,FBgn0260442,FBtr0333109,4593,rhea,8545001.0,8574409.0
SRR21146074_vs_SRR21146077_peak_2201,3L,8577951,8578001,28,.,4.92192,6.13345,2.83488,47,Promoter (<=1kb),8578742,8596306,17565,FBgn0262508,FBtr0304809,-743,CG43078,8576808.0,8599617.0
SRR21146074_vs_SRR21146077_peak_2202,3L,8672722,8672798,14,.,3.61745,4.33257,1.4719,36,Promoter (2-3kb),8675759,8679253,3495,FBgn0001168,FBtr0100153,-3000,intergenic,,
SRR21146074_vs_SRR21146077_peak_2203,3L,8682167,8682343,33,.,5.17514,6.73362,3.34114,87,Distal Intergenic,8675955,8679253,3299,FBgn0001168,FBtr0076569,6300,intergenic,,
SRR21146074_vs_SRR21146077_peak_2204,3L,8683564,8683663,20,.,3.916,5.08049,2.06026,12,Distal Intergenic,8675955,8679253,3299,FBgn0001168,FBtr0076569,7622,intergenic,,
SRR21146074_vs_SRR21146077_peak_2205,3L,8684684,8684732,16,.,3.59486,4.58477,1.68596,47,Distal Intergenic,8692703,8693191,489,FBgn0265719,FBtr0340661,-7971,intergenic,,
SRR21146074_vs_SRR21146077_peak_2206,3L,8685832,8686010,48,.,6.13847,8.64616,4.8277,105,Distal Intergenic,8692703,8693191,489,FBgn0265719,FBtr0340661,-6765,intergenic,,
SRR21146074_vs_SRR21146077_peak_2207,3L,8692128,8692443,44,.,5.7082,8.1508,4.47183,307,Promoter (<=1kb),8692703,8693191,489,FBgn0265719,FBtr0340661,-267,intergenic,,
SRR21146074_vs_SRR21146077_peak_2208,3L,8700108,8700433,13,.,2.70439,4.1611,1.33403,84,Distal Intergenic,8692703,8693191,489,FBgn0265719,FBtr0340661,7490,intergenic,,
SRR21146074_vs_SRR21146077_peak_2209,3L,8701957,8702020,26,.,4.5305,5.94877,2.6805,2,Distal Intergenic,8692703,8693191,489,FBgn0265719,FBtr0340661,9257,intergenic,,
SRR21146074_vs_SRR21146077_peak_2210,3L,8704772,8704805,23,.,4.63766,5.55621,2.39197,4,Distal Intergenic,8692703,8693191,489,FBgn0265719,FBtr0340661,12074,intergenic,,
SRR21146074_vs_SRR21146077_peak_2211,3L,8741116,8741174,41,.,5.72415,7.78529,4.16803,2,Promoter (2-3kb),8736592,8738907,2316,FBgn0003149,FBtr0306639,-2212,Prm,8732858.0,8745310.0
SRR21146074_vs_SRR21146077_peak_2212,3L,8758682,8758844,24,.,4.55238,5.61086,2.43857,55,Promoter (2-3kb),8761451,8798719,37269,FBgn0266084,FBtr0306632,-2713,Fhos,8753619.0,8798719.0
SRR21146074_vs_SRR21146077_peak_2213,3L,8763158,8763169,23,.,3.60875,5.46828,2.31712,10,Promoter (1-2kb),8761451,8798719,37269,FBgn0266084,FBtr0306632,1718,Fhos,8753619.0,8798719.0
SRR21146074_vs_SRR21146077_peak_2214,3L,8783395,8783410,21,.,4.47927,5.25615,2.13384,0,"Intron (FBtr0333888/FBgn0266084, intron 5 of 18)",8788144,8788545,402,FBgn0035926,FBtr0076591,5149,Fhos,8753619.0,8798719.0
SRR21146074_vs_SRR21146077_peak_2215,3L,8789190,8789502,26,.,3.4244,5.94584,2.6805,155,Promoter (<=1kb),8788144,8788545,402,FBgn0035926,FBtr0076591,-801,Fhos,8753619.0,8798719.0
SRR21146074_vs_SRR21146077_peak_2216,3L,8796876,8796980,31,.,5.09106,6.54252,3.18191,36,"Intron (FBtr0333888/FBgn0266084, intron 17 of 18)",8798730,8800532,1803,FBgn0035928,FBtr0076590,3619,Fhos,8753619.0,8798719.0
SRR21146074_vs_SRR21146077_peak_2217,3L,8818386,8818510,26,.,4.21456,5.86499,2.65303,50,Distal Intergenic,8810395,8811265,871,FBgn0035933,FBtr0076582,8042,intergenic,,
SRR21146074_vs_SRR21146077_peak_2218,3L,8818595,8818759,28,.,3.83267,6.17368,2.86987,27,Distal Intergenic,8810395,8811265,871,FBgn0035933,FBtr0076582,8228,intergenic,,
SRR21146074_vs_SRR21146077_peak_2219,3L,8832462,8832482,62,.,6.53271,10.3788,6.26802,14,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,-3985,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2220,3L,8832614,8832623,47,.,5.72784,8.58517,4.77344,4,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,-3843,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2221,3L,8832700,8833308,92,.,8.94731,14.13267,9.29684,428,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,-3333,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2222,3L,8840179,8840224,26,.,4.5305,5.94877,2.6805,10,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,3728,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2223,3L,8840318,8840340,19,.,4.08267,4.98931,1.99222,1,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,3858,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2224,3L,8840598,8840643,19,.,4.08267,4.98931,1.99222,37,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8836462,8838843,2382,FBgn0052026,FBtr0076584,4174,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2225,3L,8870375,8870384,13,.,3.16092,4.14638,1.32066,8,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8888145,8888633,489,FBgn0262788,FBtr0305902,18249,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2226,3L,8871402,8871428,28,.,4.75137,6.21099,2.89838,24,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8888145,8888633,489,FBgn0262788,FBtr0305902,17206,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2227,3L,8873500,8873549,33,.,5.21476,6.85828,3.37859,4,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8888145,8888633,489,FBgn0262788,FBtr0305902,15128,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2228,3L,8877056,8877124,35,.,5.21347,7.03471,3.51601,65,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",8888145,8888633,489,FBgn0262788,FBtr0305902,11511,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2229,3L,8877188,8877229,26,.,4.5305,5.94877,2.6805,1,"Exon (FBtr0076583/FBgn0263930, exon 2 of 9)",8888145,8888633,489,FBgn0262788,FBtr0305902,11443,dally,8827505.0,8891192.0
SRR21146074_vs_SRR21146077_peak_2230,3L,8903087,8903162,51,.,6.33955,9.04138,5.18379,59,Promoter (<=1kb),8903349,8903422,74,FBgn0052034,FBtr0076505,-202,TrpA1,8894404.0,8905200.0
SRR21146074_vs_SRR21146077_peak_2231,3L,8907308,8907369,19,.,4.08267,4.98931,1.99222,56,Promoter (2-3kb),8894404,8904790,10387,FBgn0035934,FBtr0331827,-2575,mfr,8905918.0,8912671.0
