"","seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"2187","chr3L",8112857,8112857,1,"*","SRR21146074_vs_SRR21146077_peak_2187",2.6805,"Promoter (1-2kb)",3,8111107,8111177,71,1,"FBgn0262442","FBtr0304441",1750
"2188","chr3L",8116163,8116163,1,"*","SRR21146074_vs_SRR21146077_peak_2188",2.06026,"Promoter (<=1kb)",3,8116179,8121579,5401,1,"FBgn0026252","FBtr0076685",-16
"2189","chr3L",8128745,8128745,1,"*","SRR21146074_vs_SRR21146077_peak_2189",9.13226,"Promoter (<=1kb)",3,8128054,8131675,3622,1,"FBgn0010350","FBtr0076688",691
"2190","chr3L",8184883,8184883,1,"*","SRR21146074_vs_SRR21146077_peak_2190",2.74312,"Promoter (<=1kb)",3,8184252,8185221,970,1,"FBgn0267530","FBtr0346918",631
"2191","chr3L",8185845,8185845,1,"*","SRR21146074_vs_SRR21146077_peak_2191",4.60512,"Promoter (<=1kb)",3,8183361,8185670,2310,2,"FBgn0035849","FBtr0076725",-175
"2192","chr3L",8427180,8427180,1,"*","SRR21146074_vs_SRR21146077_peak_2192",6.02592,"Promoter (2-3kb)",3,8424954,8432246,7293,1,"FBgn0020224","FBtr0076615",2226
"2193","chr3L",8451686,8451686,1,"*","SRR21146074_vs_SRR21146077_peak_2193",1.71235,"Promoter (1-2kb)",3,8450648,8472669,22022,1,"FBgn0010825","FBtr0076618",1038
"2194","chr3L",8451907,8451907,1,"*","SRR21146074_vs_SRR21146077_peak_2194",4.33769,"Promoter (1-2kb)",3,8450648,8472669,22022,1,"FBgn0010825","FBtr0076618",1259
"2195","chr3L",8452139,8452139,1,"*","SRR21146074_vs_SRR21146077_peak_2195",1.4719,"Promoter (1-2kb)",3,8450648,8472669,22022,1,"FBgn0010825","FBtr0076618",1491
"2196","chr3L",8457785,8457785,1,"*","SRR21146074_vs_SRR21146077_peak_2196",1.86524,"Intron (FBtr0076619/FBgn0010825, intron 2 of 15)",3,8450648,8472669,22022,1,"FBgn0010825","FBtr0076618",7137
"2197","chr3L",8461137,8461137,1,"*","SRR21146074_vs_SRR21146077_peak_2197",1.51241,"Intron (FBtr0076619/FBgn0010825, intron 2 of 15)",3,8450648,8472669,22022,1,"FBgn0010825","FBtr0076618",10489
"2198","chr3L",8513833,8513833,1,"*","SRR21146074_vs_SRR21146077_peak_2198",2.6805,"Promoter (1-2kb)",3,8512767,8518738,5972,1,"FBgn0035903","FBtr0333054",1066
"2199","chr3L",8546860,8546860,1,"*","SRR21146074_vs_SRR21146077_peak_2199",3.44332,"Promoter (<=1kb)",3,8546675,8574409,27735,1,"FBgn0260442","FBtr0333109",185
"2200","chr3L",8551268,8551268,1,"*","SRR21146074_vs_SRR21146077_peak_2200",2.48733,"Intron (FBtr0305211/FBgn0260442, intron 1 of 12)",3,8546675,8574409,27735,1,"FBgn0260442","FBtr0333109",4593
"2201","chr3L",8577999,8577999,1,"*","SRR21146074_vs_SRR21146077_peak_2201",2.83488,"Promoter (<=1kb)",3,8578742,8596306,17565,1,"FBgn0262508","FBtr0304809",-743
"2202","chr3L",8672759,8672759,1,"*","SRR21146074_vs_SRR21146077_peak_2202",1.4719,"Promoter (2-3kb)",3,8675759,8679253,3495,1,"FBgn0001168","FBtr0100153",-3000
"2203","chr3L",8682255,8682255,1,"*","SRR21146074_vs_SRR21146077_peak_2203",3.34114,"Distal Intergenic",3,8675955,8679253,3299,1,"FBgn0001168","FBtr0076569",6300
"2204","chr3L",8683577,8683577,1,"*","SRR21146074_vs_SRR21146077_peak_2204",2.06026,"Distal Intergenic",3,8675955,8679253,3299,1,"FBgn0001168","FBtr0076569",7622
"2205","chr3L",8684732,8684732,1,"*","SRR21146074_vs_SRR21146077_peak_2205",1.68596,"Distal Intergenic",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",-7971
"2206","chr3L",8685938,8685938,1,"*","SRR21146074_vs_SRR21146077_peak_2206",4.8277,"Distal Intergenic",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",-6765
"2207","chr3L",8692436,8692436,1,"*","SRR21146074_vs_SRR21146077_peak_2207",4.47183,"Promoter (<=1kb)",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",-267
"2208","chr3L",8700193,8700193,1,"*","SRR21146074_vs_SRR21146077_peak_2208",1.33403,"Distal Intergenic",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",7490
"2209","chr3L",8701960,8701960,1,"*","SRR21146074_vs_SRR21146077_peak_2209",2.6805,"Distal Intergenic",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",9257
"2210","chr3L",8704777,8704777,1,"*","SRR21146074_vs_SRR21146077_peak_2210",2.39197,"Distal Intergenic",3,8692703,8693191,489,1,"FBgn0265719","FBtr0340661",12074
"2211","chr3L",8741119,8741119,1,"*","SRR21146074_vs_SRR21146077_peak_2211",4.16803,"Promoter (2-3kb)",3,8736592,8738907,2316,2,"FBgn0003149","FBtr0306639",-2212
"2212","chr3L",8758738,8758738,1,"*","SRR21146074_vs_SRR21146077_peak_2212",2.43857,"Promoter (2-3kb)",3,8761451,8798719,37269,1,"FBgn0266084","FBtr0306632",-2713
"2213","chr3L",8763169,8763169,1,"*","SRR21146074_vs_SRR21146077_peak_2213",2.31712,"Promoter (1-2kb)",3,8761451,8798719,37269,1,"FBgn0266084","FBtr0306632",1718
"2214","chr3L",8783396,8783396,1,"*","SRR21146074_vs_SRR21146077_peak_2214",2.13384,"Intron (FBtr0333888/FBgn0266084, intron 5 of 18)",3,8788144,8788545,402,2,"FBgn0035926","FBtr0076591",5149
"2215","chr3L",8789346,8789346,1,"*","SRR21146074_vs_SRR21146077_peak_2215",2.6805,"Promoter (<=1kb)",3,8788144,8788545,402,2,"FBgn0035926","FBtr0076591",-801
"2216","chr3L",8796913,8796913,1,"*","SRR21146074_vs_SRR21146077_peak_2216",3.18191,"Intron (FBtr0333888/FBgn0266084, intron 17 of 18)",3,8798730,8800532,1803,2,"FBgn0035928","FBtr0076590",3619
"2217","chr3L",8818437,8818437,1,"*","SRR21146074_vs_SRR21146077_peak_2217",2.65303,"Distal Intergenic",3,8810395,8811265,871,1,"FBgn0035933","FBtr0076582",8042
"2218","chr3L",8818623,8818623,1,"*","SRR21146074_vs_SRR21146077_peak_2218",2.86987,"Distal Intergenic",3,8810395,8811265,871,1,"FBgn0035933","FBtr0076582",8228
"2219","chr3L",8832477,8832477,1,"*","SRR21146074_vs_SRR21146077_peak_2219",6.26802,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",-3985
"2220","chr3L",8832619,8832619,1,"*","SRR21146074_vs_SRR21146077_peak_2220",4.77344,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",-3843
"2221","chr3L",8833129,8833129,1,"*","SRR21146074_vs_SRR21146077_peak_2221",9.29684,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",-3333
"2222","chr3L",8840190,8840190,1,"*","SRR21146074_vs_SRR21146077_peak_2222",2.6805,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",3728
"2223","chr3L",8840320,8840320,1,"*","SRR21146074_vs_SRR21146077_peak_2223",1.99222,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",3858
"2224","chr3L",8840636,8840636,1,"*","SRR21146074_vs_SRR21146077_peak_2224",1.99222,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8836462,8838843,2382,1,"FBgn0052026","FBtr0076584",4174
"2225","chr3L",8870384,8870384,1,"*","SRR21146074_vs_SRR21146077_peak_2225",1.32066,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8888145,8888633,489,2,"FBgn0262788","FBtr0305902",18249
"2226","chr3L",8871427,8871427,1,"*","SRR21146074_vs_SRR21146077_peak_2226",2.89838,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8888145,8888633,489,2,"FBgn0262788","FBtr0305902",17206
"2227","chr3L",8873505,8873505,1,"*","SRR21146074_vs_SRR21146077_peak_2227",3.37859,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8888145,8888633,489,2,"FBgn0262788","FBtr0305902",15128
"2228","chr3L",8877122,8877122,1,"*","SRR21146074_vs_SRR21146077_peak_2228",3.51601,"Intron (FBtr0076583/FBgn0263930, intron 1 of 8)",3,8888145,8888633,489,2,"FBgn0262788","FBtr0305902",11511
"2229","chr3L",8877190,8877190,1,"*","SRR21146074_vs_SRR21146077_peak_2229",2.6805,"Exon (FBtr0076583/FBgn0263930, exon 2 of 9)",3,8888145,8888633,489,2,"FBgn0262788","FBtr0305902",11443
"2230","chr3L",8903147,8903147,1,"*","SRR21146074_vs_SRR21146077_peak_2230",5.18379,"Promoter (<=1kb)",3,8903349,8903422,74,1,"FBgn0052034","FBtr0076505",-202
"2231","chr3L",8907365,8907365,1,"*","SRR21146074_vs_SRR21146077_peak_2231",1.99222,"Promoter (2-3kb)",3,8894404,8904790,10387,2,"FBgn0035934","FBtr0331827",-2575
"2232","chr3L",8947939,8947939,1,"*","SRR21146074_vs_SRR21146077_peak_2232",4.34731,"Intron (FBtr0331518/FBgn0264305, intron 3 of 9)",3,8942499,8944893,2395,2,"FBgn0264307","FBtr0331511",-3046
"2233","chr3L",8979007,8979007,1,"*","SRR21146074_vs_SRR21146077_peak_2233",4.60512,"Promoter (<=1kb)",3,8977395,8979880,2486,2,"FBgn0035948","FBtr0076556",873
"2234","chr3L",8980155,8980155,1,"*","SRR21146074_vs_SRR21146077_peak_2234",3.17108,"Promoter (<=1kb)",3,8977395,8979880,2486,2,"FBgn0035948","FBtr0076556",-275
"2235","chr3L",8982724,8982724,1,"*","SRR21146074_vs_SRR21146077_peak_2235",2.58369,"Promoter (<=1kb)",3,8982424,8983212,789,1,"FBgn0035949","FBtr0076518",300
"2236","chr3L",8995269,8995269,1,"*","SRR21146074_vs_SRR21146077_peak_2236",1.4719,"Promoter (<=1kb)",3,8990317,8996249,5933,2,"FBgn0016070","FBtr0290104",980
"2237","chr3L",8995489,8995489,1,"*","SRR21146074_vs_SRR21146077_peak_2237",2.37897,"Promoter (<=1kb)",3,8990317,8996249,5933,2,"FBgn0016070","FBtr0290104",760
"2238","chr3L",8997279,8997279,1,"*","SRR21146074_vs_SRR21146077_peak_2238",5.96501,"Promoter (<=1kb)",3,8990317,8997246,6930,2,"FBgn0016070","FBtr0076550",-33
"2239","chr3L",9032026,9032026,1,"*","SRR21146074_vs_SRR21146077_peak_2239",1.85559,"Distal Intergenic",3,9041375,9045042,3668,1,"FBgn0028789","FBtr0076522",-9349
"2240","chr3L",9061861,9061861,1,"*","SRR21146074_vs_SRR21146077_peak_2240",1.78014,"Promoter (1-2kb)",3,9048812,9062948,14137,2,"FBgn0000116","FBtr0076544",1087
"2241","chr3L",9062592,9062592,1,"*","SRR21146074_vs_SRR21146077_peak_2241",1.99222,"Promoter (<=1kb)",3,9048812,9062948,14137,2,"FBgn0000116","FBtr0076544",356
"2242","chr3L",9122677,9122677,1,"*","SRR21146074_vs_SRR21146077_peak_2242",2.28158,"Promoter (2-3kb)",3,9101641,9125313,23673,2,"FBgn0011206","FBtr0076540",2636
"2243","chr3L",9128806,9128806,1,"*","SRR21146074_vs_SRR21146077_peak_2243",1.85559,"Promoter (1-2kb)",3,9097629,9130355,32727,2,"FBgn0011206","FBtr0331858",1549
"2244","chr3L",9342995,9342995,1,"*","SRR21146074_vs_SRR21146077_peak_2244",2.6805,"Promoter (1-2kb)",3,9344200,9346266,2067,1,"FBgn0035976","FBtr0300291",-1205
"2245","chr3L",9352126,9352126,1,"*","SRR21146074_vs_SRR21146077_peak_2245",2.31712,"Promoter (1-2kb)",3,9354033,9355457,1425,1,"FBgn0052040","FBtr0076440",-1907
"2246","chr3L",9358200,9358200,1,"*","SRR21146074_vs_SRR21146077_peak_2246",1.99222,"Promoter (<=1kb)",3,9351457,9357883,6427,2,"FBgn0035978","FBtr0076501",-317
"2247","chr3L",9358392,9358392,1,"*","SRR21146074_vs_SRR21146077_peak_2247",2.58369,"Promoter (<=1kb)",3,9351457,9357883,6427,2,"FBgn0035978","FBtr0076501",-509
"2248","chr3L",9358560,9358560,1,"*","SRR21146074_vs_SRR21146077_peak_2248",4.55082,"Promoter (<=1kb)",3,9351480,9358935,7456,2,"FBgn0035978","FBtr0076500",375
"2249","chr3L",9358748,9358748,1,"*","SRR21146074_vs_SRR21146077_peak_2249",2.37105,"Promoter (<=1kb)",3,9351480,9358935,7456,2,"FBgn0035978","FBtr0076500",187
"2250","chr3L",9360736,9360736,1,"*","SRR21146074_vs_SRR21146077_peak_2250",1.33866,"Promoter (<=1kb)",3,9360316,9362042,1727,1,"FBgn0085484","FBtr0112761",420
"2251","chr3L",9368882,9368882,1,"*","SRR21146074_vs_SRR21146077_peak_2251",1.78036,"Promoter (1-2kb)",3,9367377,9370300,2924,1,"FBgn0035981","FBtr0333883",1505
"2252","chr3L",9370359,9370359,1,"*","SRR21146074_vs_SRR21146077_peak_2252",2.65303,"Promoter (<=1kb)",3,9370195,9371058,864,2,"FBgn0011769","FBtr0076498",699
"2253","chr3L",9372409,9372409,1,"*","SRR21146074_vs_SRR21146077_peak_2253",2.34636,"Promoter (<=1kb)",3,9371511,9372497,987,2,"FBgn0001229","FBtr0076497",88
"2254","chr3L",9372656,9372656,1,"*","SRR21146074_vs_SRR21146077_peak_2254",2.34636,"Promoter (<=1kb)",3,9372722,9373491,770,1,"FBgn0001228","FBtr0303474",-66
"2255","chr3L",9374238,9374238,1,"*","SRR21146074_vs_SRR21146077_peak_2255",2.41462,"Promoter (<=1kb)",3,9373997,9374964,968,1,"FBgn0001223","FBtr0100559",241
"2256","chr3L",9391800,9391800,1,"*","SRR21146074_vs_SRR21146077_peak_2256",4.52265,"Intron (FBtr0309506/FBgn0035983, intron 1 of 5)",3,9385646,9386112,467,2,"FBgn0263494","FBtr0309507",-5688
"2257","chr3L",9391959,9391959,1,"*","SRR21146074_vs_SRR21146077_peak_2257",2.83366,"Intron (FBtr0309506/FBgn0035983, intron 1 of 5)",3,9385646,9386112,467,2,"FBgn0263494","FBtr0309507",-5847
"2258","chr3L",9396967,9396967,1,"*","SRR21146074_vs_SRR21146077_peak_2258",2.86987,"Promoter (2-3kb)",3,9386827,9399227,12401,2,"FBgn0035983","FBtr0309506",2260
"2259","chr3L",9397072,9397072,1,"*","SRR21146074_vs_SRR21146077_peak_2259",2.7189,"Promoter (2-3kb)",3,9386827,9399227,12401,2,"FBgn0035983","FBtr0309506",2155
"2260","chr3L",9410001,9410001,1,"*","SRR21146074_vs_SRR21146077_peak_2260",1.99222,"Promoter (<=1kb)",3,9406179,9410832,4654,2,"FBgn0035986","FBtr0309089",831
"2261","chr3L",9412661,9412661,1,"*","SRR21146074_vs_SRR21146077_peak_2261",3.19041,"Promoter (1-2kb)",3,9411038,9413835,2798,1,"FBgn0035987","FBtr0110863",1623
"2262","chr3L",9416211,9416211,1,"*","SRR21146074_vs_SRR21146077_peak_2262",1.99222,"Promoter (1-2kb)",3,9415755,9417388,1634,2,"FBgn0035988","FBtr0076485",1177
"2263","chr3L",9418659,9418659,1,"*","SRR21146074_vs_SRR21146077_peak_2263",1.9518,"Promoter (<=1kb)",3,9413596,9419403,5808,2,"FBgn0035989","FBtr0076484",744
"2264","chr3L",9423478,9423478,1,"*","SRR21146074_vs_SRR21146077_peak_2264",2.6805,"Promoter (<=1kb)",3,9423253,9424781,1529,1,"FBgn0023129","FBtr0076457",225
"2265","chr3L",9430677,9430677,1,"*","SRR21146074_vs_SRR21146077_peak_2265",2.6805,"Promoter (<=1kb)",3,9430312,9439490,9179,1,"FBgn0040305","FBtr0344236",365
"2266","chr3L",9438677,9438677,1,"*","SRR21146074_vs_SRR21146077_peak_2266",3.44332,"Promoter (<=1kb)",3,9438984,9439450,467,1,"FBgn0267532","FBtr0346940",-307
"2267","chr3L",9456119,9456119,1,"*","SRR21146074_vs_SRR21146077_peak_2267",4.66744,"Promoter (<=1kb)",3,9452803,9456281,3479,2,"FBgn0035997","FBtr0345600",162
"2268","chr3L",9456354,9456354,1,"*","SRR21146074_vs_SRR21146077_peak_2268",7.32719,"Promoter (<=1kb)",3,9456339,9457296,958,1,"FBgn0267533","FBtr0346920",15
"2269","chr3L",9464983,9464983,1,"*","SRR21146074_vs_SRR21146077_peak_2269",1.99222,"Promoter (1-2kb)",3,9463318,9472590,9273,1,"FBgn0266101","FBtr0343560",1665
"2270","chr3L",9486297,9486297,1,"*","SRR21146074_vs_SRR21146077_peak_2270",2.40616,"Promoter (1-2kb)",3,9486448,9487790,1343,2,"FBgn0036005","FBtr0076471",1493
"2271","chr3L",9486561,9486561,1,"*","SRR21146074_vs_SRR21146077_peak_2271",2.50516,"Promoter (1-2kb)",3,9486448,9487790,1343,2,"FBgn0036005","FBtr0076471",1229
"2272","chr3L",9509786,9509786,1,"*","SRR21146074_vs_SRR21146077_peak_2272",3.44332,"Promoter (<=1kb)",3,9506818,9509583,2766,2,"FBgn0036008","FBtr0333863",-203
"2273","chr3L",9509934,9509934,1,"*","SRR21146074_vs_SRR21146077_peak_2273",2.42558,"Promoter (<=1kb)",3,9510017,9510889,873,1,"FBgn0267534","FBtr0346921",-83
"2274","chr3L",9510052,9510052,1,"*","SRR21146074_vs_SRR21146077_peak_2274",3.10766,"Promoter (<=1kb)",3,9510017,9510889,873,1,"FBgn0267534","FBtr0346921",35
"2275","chr3L",9635729,9635729,1,"*","SRR21146074_vs_SRR21146077_peak_2275",3.44332,"Promoter (2-3kb)",3,9638112,9639021,910,1,"FBgn0036022","FBtr0076387",-2383
"2276","chr3L",9635892,9635892,1,"*","SRR21146074_vs_SRR21146077_peak_2276",3.37855,"Promoter (2-3kb)",3,9638112,9639021,910,1,"FBgn0036022","FBtr0076387",-2220
"2277","chr3L",9670037,9670037,1,"*","SRR21146074_vs_SRR21146077_peak_2277",5.01143,"Exon (FBtr0306240/FBgn0016081, exon 3 of 29)",3,9631834,9675491,43658,2,"FBgn0016081","FBtr0306240",5454
"2278","chr3L",9671512,9671512,1,"*","SRR21146074_vs_SRR21146077_peak_2278",5.74704,"Exon (FBtr0306240/FBgn0016081, exon 2 of 29)",3,9631834,9675491,43658,2,"FBgn0016081","FBtr0306240",3979
"2279","chr3L",9691185,9691185,1,"*","SRR21146074_vs_SRR21146077_peak_2279",1.41832,"Promoter (2-3kb)",3,9693821,9694705,885,1,"FBgn0267454","FBtr0346825",-2636
"2280","chr3L",9692655,9692655,1,"*","SRR21146074_vs_SRR21146077_peak_2280",3.6396,"Promoter (1-2kb)",3,9693821,9694705,885,1,"FBgn0267454","FBtr0346825",-1166
"2281","chr3L",9695680,9695680,1,"*","SRR21146074_vs_SRR21146077_peak_2281",1.8096,"Promoter (<=1kb)",3,9683579,9695441,11863,2,"FBgn0036030","FBtr0333856",-239
"2282","chr3L",9710843,9710843,1,"*","SRR21146074_vs_SRR21146077_peak_2282",2.06026,"Promoter (2-3kb)",3,9710422,9713827,3406,2,"FBgn0040475","FBtr0076413",2984
"2283","chr3L",9711693,9711693,1,"*","SRR21146074_vs_SRR21146077_peak_2283",2.6805,"Promoter (2-3kb)",3,9710422,9713827,3406,2,"FBgn0040475","FBtr0076413",2134
"2284","chr3L",9712265,9712265,1,"*","SRR21146074_vs_SRR21146077_peak_2284",1.85559,"Promoter (1-2kb)",3,9710422,9713827,3406,2,"FBgn0040475","FBtr0076413",1562
"2285","chr3L",9713845,9713845,1,"*","SRR21146074_vs_SRR21146077_peak_2285",1.99222,"Promoter (<=1kb)",3,9710422,9713827,3406,2,"FBgn0040475","FBtr0076413",-18
"2286","chr3L",9714441,9714441,1,"*","SRR21146074_vs_SRR21146077_peak_2286",4.38777,"Promoter (<=1kb)",3,9714324,9717716,3393,1,"FBgn0045823","FBtr0330097",117
"2287","chr3L",9714926,9714926,1,"*","SRR21146074_vs_SRR21146077_peak_2287",2.1682,"Promoter (<=1kb)",3,9714324,9717716,3393,1,"FBgn0045823","FBtr0330097",602
"2288","chr3L",9715066,9715066,1,"*","SRR21146074_vs_SRR21146077_peak_2288",4.13291,"Promoter (<=1kb)",3,9714324,9717716,3393,1,"FBgn0045823","FBtr0330097",742
"2289","chr3L",9715271,9715271,1,"*","SRR21146074_vs_SRR21146077_peak_2289",2.09441,"Promoter (<=1kb)",3,9714324,9717716,3393,1,"FBgn0045823","FBtr0330097",947
"2290","chr3L",9715442,9715442,1,"*","SRR21146074_vs_SRR21146077_peak_2290",3.87897,"Promoter (1-2kb)",3,9714324,9717716,3393,1,"FBgn0045823","FBtr0330097",1118
"2291","chr3L",9716317,9716317,1,"*","SRR21146074_vs_SRR21146077_peak_2291",2.6805,"Promoter (<=1kb)",3,9716803,9716875,73,1,"FBgn0065081","FBtr0091797",-486
"2292","chr3L",9728162,9728162,1,"*","SRR21146074_vs_SRR21146077_peak_2292",1.99222,"Promoter (1-2kb)",3,9726895,9729650,2756,1,"FBgn0036039","FBtr0089411",1267
"2293","chr3L",9740020,9740020,1,"*","SRR21146074_vs_SRR21146077_peak_2293",3.02865,"Promoter (<=1kb)",3,9734012,9739611,5600,2,"FBgn0259163","FBtr0475017",-409
"2294","chr3L",9760691,9760691,1,"*","SRR21146074_vs_SRR21146077_peak_2294",3.29812,"Promoter (<=1kb)",3,9760900,9761354,455,1,"FBgn0266956","FBtr0345852",-209
"2295","chr3L",9778612,9778612,1,"*","SRR21146074_vs_SRR21146077_peak_2295",4.25454,"Intron (FBtr0076318/FBgn0036043, intron 2 of 12)",3,9774270,9786466,12197,1,"FBgn0036043","FBtr0076323",4342
"2296","chr3L",9794379,9794379,1,"*","SRR21146074_vs_SRR21146077_peak_2296",4.1118,"Intron (FBtr0347598/FBgn0044328, intron 1 of 5)",3,9787933,9797687,9755,2,"FBgn0036044","FBtr0310627",3308
"2297","chr3L",9865454,9865454,1,"*","SRR21146074_vs_SRR21146077_peak_2297",4.26969,"Promoter (<=1kb)",3,9864639,9870674,6036,1,"FBgn0027567","FBtr0076340",815
"2298","chr3L",9907889,9907889,1,"*","SRR21146074_vs_SRR21146077_peak_2298",5.57018,"Promoter (<=1kb)",3,9908120,9965604,57485,1,"FBgn0085385","FBtr0331577",-231
"2299","chr3L",9908010,9908010,1,"*","SRR21146074_vs_SRR21146077_peak_2299",2.0673,"Promoter (<=1kb)",3,9908120,9965604,57485,1,"FBgn0085385","FBtr0331577",-110
"2300","chr3L",9967704,9967704,1,"*","SRR21146074_vs_SRR21146077_peak_2300",4.77344,"Promoter (<=1kb)",3,9966603,9968317,1715,2,"FBgn0036062","FBtr0331581",613
"2301","chr3L",9967772,9967772,1,"*","SRR21146074_vs_SRR21146077_peak_2301",2.09441,"Promoter (<=1kb)",3,9966603,9968317,1715,2,"FBgn0036062","FBtr0331581",545
"2302","chr3L",9968041,9968041,1,"*","SRR21146074_vs_SRR21146077_peak_2302",6.26802,"Promoter (<=1kb)",3,9966603,9968317,1715,2,"FBgn0036062","FBtr0331581",276
"2303","chr3L",9969559,9969559,1,"*","SRR21146074_vs_SRR21146077_peak_2303",2.09441,"Promoter (1-2kb)",3,9968479,9971002,2524,1,"FBgn0026404","FBtr0076347",1080
"2304","chr3L",9971495,9971495,1,"*","SRR21146074_vs_SRR21146077_peak_2304",5.57018,"Promoter (<=1kb)",3,9971151,9972054,904,2,"FBgn0036063","FBtr0076354",559
"2305","chr3L",10087658,10087658,1,"*","SRR21146074_vs_SRR21146077_peak_2305",2.42139,"Promoter (1-2kb)",3,10086747,10089400,2654,2,"FBgn0036066","FBtr0076316",1742
"2306","chr3L",10087780,10087780,1,"*","SRR21146074_vs_SRR21146077_peak_2306",2.6805,"Promoter (1-2kb)",3,10086747,10089400,2654,2,"FBgn0036066","FBtr0076316",1620
"2307","chr3L",10089439,10089439,1,"*","SRR21146074_vs_SRR21146077_peak_2307",4.77344,"Promoter (<=1kb)",3,10086747,10089400,2654,2,"FBgn0036066","FBtr0076316",-39
"2308","chr3L",10090456,10090456,1,"*","SRR21146074_vs_SRR21146077_peak_2308",2.09441,"Promoter (1-2kb)",3,10086747,10089400,2654,2,"FBgn0036066","FBtr0076316",-1056
"2309","chr3L",10155261,10155261,1,"*","SRR21146074_vs_SRR21146077_peak_2309",1.54961,"Intron (FBtr0076308/FBgn0052057, intron 3 of 7)",3,10151827,10152984,1158,1,"FBgn0036070","FBtr0076295",3434
"2310","chr3L",10380470,10380470,1,"*","SRR21146074_vs_SRR21146077_peak_2310",2.79107,"Distal Intergenic",3,10386450,10387797,1348,1,"FBgn0266780","FBtr0345405",-5980
"2311","chr3L",10380860,10380860,1,"*","SRR21146074_vs_SRR21146077_peak_2311",2.97687,"Distal Intergenic",3,10386450,10387797,1348,1,"FBgn0266780","FBtr0345405",-5590
"2312","chr3L",10659636,10659636,1,"*","SRR21146074_vs_SRR21146077_peak_2312",1.85715,"Promoter (<=1kb)",3,10640286,10659981,19696,2,"FBgn0052066","FBtr0076278",345
"2313","chr3L",10659882,10659882,1,"*","SRR21146074_vs_SRR21146077_peak_2313",4.42263,"Promoter (<=1kb)",3,10640286,10659981,19696,2,"FBgn0052066","FBtr0076278",99
"2314","chr3L",10678877,10678877,1,"*","SRR21146074_vs_SRR21146077_peak_2314",2.79087,"Intron (FBtr0076262/FBgn0010762, intron 2 of 9)",3,10691024,10692598,1575,1,"FBgn0036099","FBtr0076265",-12147
"2315","chr3L",10683186,10683186,1,"*","SRR21146074_vs_SRR21146077_peak_2315",2.6805,"Intron (FBtr0076262/FBgn0010762, intron 2 of 9)",3,10691024,10692598,1575,1,"FBgn0036099","FBtr0076265",-7838
"2316","chr3L",10690908,10690908,1,"*","SRR21146074_vs_SRR21146077_peak_2316",2.65303,"Promoter (<=1kb)",3,10691024,10692598,1575,1,"FBgn0036099","FBtr0076265",-116
"2317","chr3L",10811529,10811529,1,"*","SRR21146074_vs_SRR21146077_peak_2317",3.0873,"Distal Intergenic",3,10814819,10816084,1266,1,"FBgn0262020","FBtr0303850",-3290
"2318","chr3L",10853042,10853042,1,"*","SRR21146074_vs_SRR21146077_peak_2318",1.8176,"Promoter (2-3kb)",3,10850070,10850690,621,2,"FBgn0266679","FBtr0345044",-2352
"2319","chr3L",10853207,10853207,1,"*","SRR21146074_vs_SRR21146077_peak_2319",1.99222,"Promoter (2-3kb)",3,10850070,10850690,621,2,"FBgn0266679","FBtr0345044",-2517
"2320","chr3L",10853368,10853368,1,"*","SRR21146074_vs_SRR21146077_peak_2320",2.66043,"Promoter (2-3kb)",3,10850070,10850690,621,2,"FBgn0266679","FBtr0345044",-2678
"2321","chr3L",10861776,10861776,1,"*","SRR21146074_vs_SRR21146077_peak_2321",7.82175,"Intron (FBtr0475045/FBgn0026160, intron 1 of 10)",3,10858404,10876496,18093,1,"FBgn0026160","FBtr0301658",3372
"2322","chr3L",10896295,10896295,1,"*","SRR21146074_vs_SRR21146077_peak_2322",3.44332,"Promoter (1-2kb)",3,10893646,10894743,1098,2,"FBgn0266681","FBtr0345048",-1552
"2323","chr3L",10897097,10897097,1,"*","SRR21146074_vs_SRR21146077_peak_2323",2.3757,"Promoter (1-2kb)",3,10894776,10898573,3798,2,"FBgn0036111","FBtr0076250",1476
"2324","chr3L",10899146,10899146,1,"*","SRR21146074_vs_SRR21146077_peak_2324",7.126,"Promoter (<=1kb)",3,10895447,10899123,3677,2,"FBgn0036111","FBtr0076251",-23
