rank	gene	combined_binding_score	chr	start	end	transcript	FBid
681	laf	0.974553570841506	3R	4878532	4878533	FBtr0078852	FBgn0020280
682	Femcoat	0.97288332246244	X	4242825	4242826	FBtr0070663	FBgn0041252
683	CG13962	0.970999993694325	2L	19814531	19814532	FBtr0081314	FBgn0032824
684	elav	0.969900012016296	X	520284	520285	FBtr0100254	FBgn0260400
685	ImpL2	0.965458329286776	3L	4225949	4225950	FBtr0073250	FBgn0001257
686	CG14115	0.964491067670419	3L	13061421	13061422	FBtr0075893	FBgn0036343
687	CG43288	0.962500020861626	X	4213025	4213026	FBtr0306816	FBgn0262980
688	CG33927	0.960133342569073	3R	4690607	4690608	FBtr0091931	FBgn0053927
689	pita	0.9595833318308	2R	23551550	23551551	FBtr0072113	FBgn0034878
690	ago	0.958511902494744	3L	4252050	4252051	FBtr0073247	FBgn0041171
691	DOR	0.956187498231884	3L	4406943	4406944	FBtr0113140	FBgn0035542
692	Vsx1	0.954812503186986	X	5594255	5594256	FBtr0070781	FBgn0263511
693	CG30083	0.950916649152835	2R	15712643	15712644	FBtr0300381	FBgn0050083
694	CG43366	0.948291656532092	2R	5893895	5893896	FBtr0307307	FBgn0263109
695	OtopLa	0.94749999884516	X	5637593	5637594	FBtr0300466	FBgn0259994
696	Ir68a	0.936583333072208	3L	11236217	11236218	FBtr0076185	FBgn0036150
697	CG13700	0.933500009278456	3L	18301259	18301260	FBtr0299605	FBgn0036785
698	CG30015	0.933437496547413	2R	10844026	10844027	FBtr0113357	FBgn0050015
699	CG12523	0.932370126152157	3L	10801190	10801191	FBtr0076266	FBgn0036102
700	E(spl)m5-HLH	0.930541664361954	3R	26029734	26029735	FBtr0084979	FBgn0002631
701	Mur2B	0.92983332897226	X	1618154	1618155	FBtr0070284	FBgn0025390
702	CG43121	0.92637500539422	3L	14672436	14672437	FBtr0304960	FBgn0262581
703	Vap33	0.924749999423511	X	3948975	3948976	FBtr0070617	FBgn0029687
704	Blimp-1	0.921281818910079	3L	5630983	5630984	FBtr0077089	FBgn0035625
705	CG7800	0.920895836286945	3R	8217957	8217958	FBtr0081795	FBgn0037552
706	inaD	0.916142862290144	2R	22858793	22858794	FBtr0071909	FBgn0001263
707	glec	0.913250005670956	3R	21856265	21856266	FBtr0084157	FBgn0015229
708	lace	0.912541663235364	2L	15499127	15499128	FBtr0080738	FBgn0002524
709	CG11029	0.911500004430612	2L	5746157	5746158	FBtr0079136	FBgn0031735
710	LManIV	0.910949999094009	2L	8772343	8772344	FBtr0302992	FBgn0032067
711	siz	0.908593745072722	3L	21034535	21034536	FBtr0078289	FBgn0026179
712	inv	0.906274999817833	2R	11474465	11474466	FBtr0088068	FBgn0001269
713	lili	0.90466666718324	3R	24814011	24814012	FBtr0084739	FBgn0027539
714	CG43329	0.904374999925494	3L	22505217	22505218	FBtr0306914	FBgn0263034
715	bsh	0.902104172079514	2L	19769066	19769067	FBtr0089320	FBgn0000529
716	CG31517	0.901500004529953	3R	13948420	13948421	FBtr0082864	FBgn0047199
717	tbrd-1	0.899999994784594	3R	23893382	23893383	FBtr0084525	FBgn0039124
718	fru	0.899958337191492	3R	18438770	18438771	FBtr0083652	FBgn0004652
719	CG9993	0.893708343307177	2R	20852124	20852125	FBtr0071560	FBgn0034553
720	Rim2	0.8935071409813	2L	1724387	1724388	FBtr0077910	FBgn0031359
721	stai	0.892958330766608	2L	6100377	6100378	FBtr0079196	FBgn0266521
722	Rubicon	0.886375000048429	X	8677063	8677064	FBtr0071221	FBgn0030055
723	CG42813	0.885114576822768	3R	27228521	27228522	FBtr0303825	FBgn0261995
724	CG34460	0.880299994070083	2R	16826872	16826873	FBtr0112766	FBgn0085489
725	loco	0.876099999807775	3R	22626633	22626634	FBtr0084276	FBgn0020278
726	CG14346	0.873458336961145	2L	1367996	1367997	FBtr0343838	FBgn0031337
727	CG43337	0.870625006966293	3L	622315	622316	FBtr0306919	FBgn0263042
728	Cyp313a3	0.866750001907349	3R	12239265	12239266	FBtr0082617	FBgn0038007
729	CG16813	0.866630952699953	2L	13227529	13227530	FBtr0334753	FBgn0032490
730	trv	0.863083334018787	3R	28026615	28026616	FBtr0344217	FBgn0085391
731	narya	0.862000001128763	X	19475063	19475064	FBtr0074710	FBgn0031018
732	CG43800	0.856031256960705	2L	7232812	7232813	FBtr0332005	FBgn0264344
733	HmgZ	0.852599999308586	2R	21702829	21702830	FBtr0071674	FBgn0010228
734	Unc-115a	0.848666675388813	3R	9699919	9699920	FBtr0300565	FBgn0051352
735	nompC	0.848249986767769	2L	5346200	5346201	FBtr0300012	FBgn0016920
736	CG32235	0.844125011004508	3L	4860469	4860470	FBtr0073355	FBgn0047330
737	Teh1	0.84137500077486	3R	9868119	9868120	FBtr0082151	FBgn0037766
738	CG14610	0.839625000953674	3R	7144294	7144295	FBtr0303197	FBgn0037477
739	DNApol-iota	0.83735714373844	3R	8233507	8233508	FBtr0081797	FBgn0037554
740	CG15550	0.832604167362054	3R	30937101	30937102	FBtr0085751	FBgn0039811
741	nht	0.82888750070706	2L	15318900	15318901	FBtr0300021	FBgn0041103
742	Lsp1gamma	0.826424996182323	3L	66430	66431	FBtr0072463	FBgn0002564
743	CG17122	0.824374996125698	3L	20275334	20275335	FBtr0074849	FBgn0036962
744	CG14020	0.822625005928179	2L	5517737	5517738	FBtr0079094	FBgn0031707
745	CG31875	0.821333333849907	2L	9996571	9996572	FBtr0079973	FBgn0051875
746	CG2003	0.818466665099064	3R	31978121	31978122	FBtr0085870	FBgn0039886
747	trh	0.817379165235131	3L	377315	377316	FBtr0304121	FBgn0262139
748	CG17349	0.816000001505017	2L	19370445	19370446	FBtr0081198	FBgn0032771
749	CG31769	0.814249994543691	2L	14110738	14110739	FBtr0080602	FBgn0051769
750	gskt	0.812083330083018	3R	31372427	31372428	FBtr0085784	FBgn0046332
751	CG33795	0.808833345770836	3L	16171379	16171380	FBtr0346810	FBgn0053795
752	CG9380	0.805614588898607	2R	25188807	25188808	FBtr0333173	FBgn0035094
753	CG10950	0.804166656608383	2R	17195203	17195204	FBtr0086990	FBgn0034205
754	CG5953	0.804133929116818	2L	16520176	16520177	FBtr0301144	FBgn0032587
755	CG3788	0.80329166042308	2R	22933522	22933523	FBtr0071995	FBgn0034800
756	PAN3	0.802729166724021	3L	3071133	3071134	FBtr0073003	FBgn0035397
757	CG34038	0.797862494643778	2R	25167659	25167660	FBtr0299878	FBgn0054038
758	betaTub60D	0.797837505306234	2R	24305881	24305882	FBtr0072270	FBgn0003888
759	Atf3	0.797531242249534	X	1275283	1275284	FBtr0070244	FBgn0028550
760	BEAF-32	0.79450001148507	2R	14770469	14770470	FBtr0087441	FBgn0015602
761	rg; CG15465	0.793541657427947					
762	osp	0.79114285020956	2L	14689339	14689340	FBtr0114465	FBgn0003016
763	ApepP	0.789999992462981	2L	16910417	16910418	FBtr0080956	FBgn0026150
764	FipoQ	0.788999999562899	3R	29494782	29494783	FBtr0085427	FBgn0039667
765	Moe	0.788562505412847	X	8876020	8876021	FBtr0071272	FBgn0011661
766	tun	0.785541663567225	2R	15794000	15794001	FBtr0340013	FBgn0034046
767	CG13872	0.785499999454866	2R	19880919	19880920	FBtr0086341	FBgn0034477
768	shn	0.783833331738909	2R	11159086	11159087	FBtr0330619	FBgn0003396
769	RunxA	0.778934527869292	X	20623772	20623773	FBtr0308028	FBgn0083981
770	moi; Tgs1	0.778416663408279					
771	lama	0.773416670660178	3L	5351478	5351479	FBtr0077161	FBgn0016031
772	CG31808	0.772000004351139	2L	16716194	16716195	FBtr0303445	FBgn0062978
773	CG42580	0.769291669595987	X	20574282	20574283	FBtr0301564	FBgn0260870
774	2mit	0.764466665359214	3R	13132415	13132416	FBtr0344730	FBgn0260793
775	amn	0.764156250748783	X	19890059	19890060	FBtr0074802	FBgn0086782
776	sowah	0.761999994516373	3L	12572541	12572542	FBtr0300888	FBgn0036302
777	NetB	0.757666667799155	X	14749009	14749010	FBtr0302016	FBgn0015774
778	CG7394	0.756833337868254	3L	11561996	11561997	FBtr0333215	FBgn0036173
779	hdc	0.753104168533658	3R	30277932	30277933	FBtr0085619	FBgn0010113
780	pan	0.748895830474794	4	69326	69327	FBtr0100246	FBgn0085432
781	E(spl)malpha-BFM	0.748611112435659	3R	26010893	26010894	FBtr0084956	FBgn0002732
782	Nazo	0.74775594818805	3R	8287876	8287877	FBtr0081829	FBgn0037562
783	eIF4A	0.745249998134871	2L	5981764	5981765	FBtr0079176	FBgn0001942
784	CG11425	0.745166659355164	3L	22474795	22474796	FBtr0078507	FBgn0037167
785	Lmx1a	0.743541663357367	3L	12329232	12329233	FBtr0075953	FBgn0052105
786	Parp16	0.743333333792786	2R	16445986	16445987	FBtr0087159	FBgn0034129
787	CG32450	0.740666663274169	3L	22329778	22329779	FBtr0078501	FBgn0052450
788	mas	0.739899999648333	3L	4167463	4167464	FBtr0073260	FBgn0011653
789	whd	0.738824993371964	2R	10475480	10475481	FBtr0088308	FBgn0261862
790	CG13972	0.73712499672547	3R	27517256	27517257	FBtr0085212	FBgn0039522
791	ATPsynCF6L	0.736916671526463	3L	5012132	5012133	FBtr0073372	FBgn0035585
792	CG17572	0.736687491581376	2L	19074148	19074149	FBtr0081173	FBgn0032753
793	Cpr66D	0.736333334197601	3L	8640439	8640440	FBtr0076567	FBgn0052029
794	Srp54k	0.735714290823255	3L	5152678	5152679	FBtr0077169	FBgn0010747
795	CG14502	0.732124997698702	2R	18288696	18288697	FBtr0301546	FBgn0034321
796	CARPA	0.728625010699034	X	7826197	7826198	FBtr0300019	FBgn0029962
797	CG43203	0.728249992243946	3R	19354051	19354052	FBtr0306081	FBgn0262839
798	CG13244	0.727874994277954	2L	15916888	15916889	FBtr0080792	FBgn0032577
799	CG43230	0.726150004536612	2L	15215222	15215223	FBtr0306282	FBgn0262875
800	Lip4	0.724750000789451	2L	10527572	10527573	FBtr0331672	FBgn0032264
801	SmD1	0.72352083803465	3L	12734610	12734611	FBtr0075952	FBgn0261933
802	osa	0.722749996930361	3R	17718349	17718350	FBtr0089581	FBgn0261885
803	CG43346; CG43345	0.720000003774961					
804	CG12831	0.718541674102501	2R	7074151	7074152	FBtr0300063	FBgn0033141
805	Rho1	0.715750006958842	2R	16102687	16102688	FBtr0087213	FBgn0014020
806	fd59A	0.715291667108735	2R	22868159	22868160	FBtr0071898	FBgn0004896
807	Spn28Db	0.710666667670012	2L	7890703	7890704	FBtr0473606	FBgn0053121
808	CG32983	0.707812495529652	2L	8865850	8865851	FBtr0079737	FBgn0052983
809	msi	0.704333332677682	3R	25516118	25516119	FBtr0305219	FBgn0011666
810	Cdc6	0.704125000784794	3L	8634068	8634069	FBtr0076647	FBgn0035918
811	Ccp84Aa	0.702500006183982	3R	6704084	6704085	FBtr0081691	FBgn0004783
812	312	0.70141666471803	3L	1351116	1351117	FBtr0072680	FBgn0029514
813	Noa36	0.700125001991789	3R	28599287	28599288	FBtr0085320	FBgn0026400
814	Cyp1	0.700083332757155	X	16320369	16320370	FBtr0074238	FBgn0004432
815	CG12231	0.698950003087521	X	19531741	19531742	FBtr0074779	FBgn0031026
816	shakB	0.698199996352196	X	20788144	20788145	FBtr0112572	FBgn0085387
817	CG4849	0.697656246833503	3R	27963415	27963416	FBtr0085257	FBgn0039566
818	CheA7a	0.696541665771899	X	7378140	7378141	FBtr0071055	FBgn0029948
819	insb	0.696321431813496	2R	17476066	17476067	FBtr0086953	FBgn0034224
820	wdp	0.695441964286147	2R	22301422	22301423	FBtr0342984	FBgn0034718
821	Paics	0.69349999865517	X	12760616	12760617	FBtr0073705	FBgn0020513
822	dgt5	0.68591665973266	2R	12468151	12468152	FBtr0339638	FBgn0033740
823	lab	0.67878869006693	3R	6663453	6663454	FBtr0308035	FBgn0002522
824	CG8405	0.675374997779727	2R	16047648	16047649	FBtr0087210	FBgn0034071
825	CG6154	0.674749988713302	3R	26262662	26262663	FBtr0300399	FBgn0039420
826	CG12279	0.674470237722354	3R	12705094	12705095	FBtr0082656	FBgn0038080
827	E(spl)m7-HLH	0.673933333562066	3R	26037038	26037039	FBtr0084960	FBgn0002633
828	CG12769	0.672727269543843	2R	8058550	8058551	FBtr0088828	FBgn0033252
829	RhoGAP19D	0.67262499674689	X	20491186	20491187	FBtr0345015	FBgn0031118
830	CG3726	0.67191666662693	X	5917097	5917098	FBtr0343051	FBgn0029824
831	cni	0.670142865606717	2L	16310725	16310726	FBtr0080849	FBgn0000339
832	AdSS	0.670020839975526	3R	20830579	20830580	FBtr0083991	FBgn0027493
833	Scr	0.667355555771954	3R	6848504	6848505	FBtr0081657	FBgn0003339
834	Fer2LCH	0.666902780532837	3R	30387804	30387805	FBtr0085622	FBgn0015221
835	CG15343	0.665999993681908	X	8273805	8273806	FBtr0071178	FBgn0030029
836	Or98b	0.663958331570029	3R	28352242	28352243	FBtr0347602	FBgn0039582
837	PNPase	0.662625003606081	3R	31404567	31404568	FBtr0300881	FBgn0039846
838	nej	0.660999999814002	X	9685666	9685667	FBtr0071402	FBgn0261617
839	dnt	0.660937503911555	2L	19363226	19363227	FBtr0081224	FBgn0024245
840	GstE13	0.659899997711182	2R	9122125	9122126	FBtr0302495	FBgn0033381
841	CG13454	0.659041665494442	3L	15517055	15517056	FBtr0075603	FBgn0036503
842	Rnf146	0.658750005066395	3L	19642815	19642816	FBtr0074962	FBgn0036897
843	Pp1-13C	0.658149999380112	X	15361060	15361061	FBtr0074017	FBgn0003132
844	CG33704	0.657937502488494	2R	20950102	20950103	FBtr0091692	FBgn0053704
845	CG6138	0.657250002026558	2L	10567255	10567256	FBtr0080098	FBgn0032268
846	Fmr1	0.656750000081956	3R	10108341	10108342	FBtr0082200	FBgn0028734
847	CG33325	0.653343754820526	3R	8680033	8680034	FBtr0307515	FBgn0053325
848	Btk29A	0.651624999532942	2L	8265792	8265793	FBtr0330692	FBgn0003502
849	CG33752	0.651375003159046	2R	12545689	12545690	FBtr0091753	FBgn0053752
850	BobA	0.649889773179629	3L	14946124	14946125	FBtr0075673	FBgn0040487
851	Hipk	0.647645836276449	3L	543060	543061	FBtr0072551	FBgn0035142
852	HGTX	0.647194436026944	3L	14599539	14599540	FBtr0075720	FBgn0040318
853	Idgf3	0.644428566098213	2L	16450907	16450908	FBtr0080862	FBgn0020414
854	capt	0.643125005066395	2L	1156310	1156311	FBtr0100023	FBgn0261458
855	Inx2	0.643028574659755	X	6998672	6998673	FBtr0071006	FBgn0027108
856	EcR	0.642183334752917	2R	6131840	6131841	FBtr0302439	FBgn0000546
857	Hr51	0.640833333134651	2R	15331325	15331326	FBtr0114456	FBgn0034012
858	mrva	0.640499999332759	3L	7328841	7328842	FBtr0076884	FBgn0035763
859	TwdlQ	0.63918750671049	3R	26693589	26693590	FBtr0085049	FBgn0039448
860	CG13728	0.637928569955485	3L	17382727	17382728	FBtr0075238	FBgn0036716
861	PhKgamma	0.637800000607967	X	11695137	11695138	FBtr0090002	FBgn0011754
862	HisRS; Bx	0.635499998927116					
863	tal-AA; tal-2A; tal-1A; tal-3A	0.634489587071585					
864	Srrm234	0.633833327059013	3L	1664240	1664241	FBtr0072808	FBgn0035253
865	CG5004	0.631812494248152	X	17107582	17107583	FBtr0074386	FBgn0260748
866	grnd	0.630312497465638	2L	18485417	18485418	FBtr0300674	FBgn0032682
867	Mabi	0.629937504790723	2L	13234659	13234660	FBtr0080481	FBgn0032493
868	kay	0.628750000614673	3R	29765995	29765996	FBtr0099988	FBgn0001297
869	Poxn	0.62865000013262	2R	15834916	15834917	FBtr0087311	FBgn0003130
870	CG5854	0.62837499504288	3R	23933912	23933913	FBtr0084494	FBgn0039130
871	CG45307	0.626000002026558	2L	8752121	8752122	FBtr0345576	FBgn0266845
872	CG1572	0.619624991393981	X	11556437	11556438	FBtr0339694	FBgn0030309
873	CG4882	0.619071430393628	2R	23882399	23882400	FBtr0072225	FBgn0025336
874	Pdk1	0.614750001952052	3L	129450	129451	FBtr0072464	FBgn0020386
875	fuss	0.610687499027699	4	969373	969374	FBtr0301336	FBgn0039932
876	rgr	0.610049997270107	2R	8600415	8600416	FBtr0088692	FBgn0267792
877	e(y)2b	0.609624996781349	3R	7093935	7093936	FBtr0344948	FBgn0040670
878	CG32806	0.608250002066295	X	1789566	1789567	FBtr0070301	FBgn0052806
879	Kr	0.605187492445111	2R	25226611	25226612	FBtr0072449	FBgn0001325
880	CG31797	0.604499999433756	2L	19262239	19262240	FBtr0081227	FBgn0051797
881	kni	0.603916669264436	3L	20694555	20694556	FBtr0344836	FBgn0001320
882	Sxl	0.599766663694754	X	7092882	7092883	FBtr0331258	FBgn0264270
883	CG4815	0.598499995733922	3R	27990750	27990751	FBtr0085260	FBgn0039568
884	hll	0.597375005483627	2L	14027001	14027002	FBtr0080591	FBgn0286723
885	CG11191	0.596200007200241	2R	8002119	8002120	FBtr0088868	FBgn0033249
886	Nadsyn	0.594729175286678	X	13718284	13718285	FBtr0073844	FBgn0030512
887	sala	0.59383333226045	2L	11484707	11484708	FBtr0308136	FBgn0003313
888	NaPi-T	0.59316666368007	2R	14845539	14845540	FBtr0329884	FBgn0016684
889	Grip	0.591312499003834	X	5966279	5966280	FBtr0070865	FBgn0029830
890	gogo	0.589946432571326	3L	20295132	20295133	FBtr0074848	FBgn0052227
891	ImpL2; CG46460	0.586133333109319					
892	CG5273	0.582392853684723	X	759594	759595	FBtr0070137	FBgn0040382
893	Ebp	0.580374993383884	2R	25176714	25176715	FBtr0072454	FBgn0004181
894	CG42724	0.57802273248407	3R	6368188	6368189	FBtr0303014	FBgn0261641
895	Sema2b	0.574833334501212	2R	16386524	16386525	FBtr0290009	FBgn0264273
896	REPTOR	0.574071427740689	3R	24571964	24571965	FBtr0345204	FBgn0039209
897	CG15042	0.572312496602535	X	18528265	18528266	FBtr0074619	FBgn0030937
898	NimC3	0.572050001472235	2L	14020207	14020208	FBtr0290243	FBgn0001967
899	DAAM	0.571041660383344	X	1294686	1294687	FBtr0070241	FBgn0025641
900	CG31121	0.570383327105083	3R	24891834	24891835	FBtr0084724	FBgn0051121
901	CG44227	0.569341663643718	3R	8685175	8685176	FBtr0337075	FBgn0265158
902	fzo	0.56888750679791	3R	23204033	23204034	FBtr0084399	FBgn0011596
903	CG8027	0.567750004678965	2R	9207123	9207124	FBtr0088609	FBgn0033392
904	eve	0.565937502911159	2R	9979319	9979320	FBtr0088390	FBgn0000606
905	CG15625	0.565833328912656	2L	4889995	4889996	FBtr0077390	FBgn0031644
906	CG15629	0.565208332651916	2L	4813009	4813010	FBtr0077383	FBgn0031630
907	mbc	0.565202383409044	3R	23781765	23781766	FBtr0084459	FBgn0015513
908	Oat	0.564881246036384	3L	19649850	19649851	FBtr0074961	FBgn0022774
909	Nek2	0.562400002032518	X	7891645	7891646	FBtr0071142	FBgn0029970
910	Gyg; CG44245	0.561958332230764					
911	mIF2	0.56185000523304	3R	28544816	28544817	FBtr0085293	FBgn0039588
912	upSET	0.560562503524125	3L	14002127	14002128	FBtr0075768	FBgn0036398
913	PpY-55A	0.560562494734768	2R	17956569	17956570	FBtr0086817	FBgn0003140
914	Cyt-c-p	0.560166664751402	2L	16719932	16719933	FBtr0080889	FBgn0284248
915	CG9692	0.556583335230243	3L	16704973	16704974	FBtr0075317	FBgn0036654
916	CG14457	0.556416667997837	3L	22669956	22669957	FBtr0078517	FBgn0037174
917	mlt	0.555699993669987	2R	10158583	10158584	FBtr0088370	FBgn0265512
918	cpx	0.552000001072884	3R	4280221	4280222	FBtr0078897	FBgn0041605
919	CG31525	0.5519999996759	3R	4427030	4427031	FBtr0078924	FBgn0051525
920	Gr93a	0.551928571425378	3R	21832503	21832504	FBtr0084133	FBgn0041229
921	CG32719	0.549312501898385	X	7547991	7547992	FBtr0071083	FBgn0052719
922	CG5888	0.547250000139078	2L	16405956	16405957	FBtr0340234	FBgn0028523
923	Gdh	0.545083332806826	3R	23938769	23938770	FBtr0089496	FBgn0001098
924	CG17375	0.544750003702939	2L	6805791	6805792	FBtr0300821	FBgn0031861
925	Rm62	0.544212498702109	3R	6007727	6007728	FBtr0078654	FBgn0003261
926	sll	0.543499998748303	3R	17606106	17606107	FBtr0083462	FBgn0038524
927	CG34354	0.543133332735548	3R	28146880	28146881	FBtr0304917	FBgn0085383
928	CG4066	0.538499999791384	3R	12311353	12311354	FBtr0082566	FBgn0038011
929	RpS26	0.538333328916148	2L	18443227	18443228	FBtr0081091	FBgn0261597
930	fz2	0.53644047642038	3L	19146759	19146760	FBtr0075029	FBgn0016797
931	N	0.534583336052795	X	3134870	3134871	FBtr0070507	FBgn0004647
932	beat-IIa	0.534500000067055	3R	17346332	17346333	FBtr0339170	FBgn0038498
933	CG6345	0.530937502160668	3R	10416045	10416046	FBtr0082258	FBgn0037816
934	Prdm13	0.530541663368543	3L	6163127	6163128	FBtr0076997	FBgn0035687
935	CG15646	0.52889375500381	X	15669796	15669797	FBtr0074062	FBgn0030665
936	RabX4	0.5285000068446	3R	24828408	24828409	FBtr0084736	FBgn0051118
937	Gyg	0.526999999769032	2R	21200483	21200484	FBtr0339092	FBgn0265191
938	CG32182	0.526625001803041	3L	17758112	17758113	FBtr0075188	FBgn0052182
939	cwo	0.526500003146274	3R	10388258	10388259	FBtr0082246	FBgn0259938
940	CG34433	0.525166668618719	3R	30649961	30649962	FBtr0112734	FBgn0085462
941	RhoGEF2	0.525041663398345	2R	17027190	17027191	FBtr0086971	FBgn0023172
942	so	0.524049998819828	2R	7419350	7419351	FBtr0088970	FBgn0003460
943	wgn	0.52310000685975	X	18634907	18634908	FBtr0074617	FBgn0030941
944	drongo	0.522874999791384	2L	842942	842943	FBtr0078037	FBgn0020304
945	CG14762	0.521791671713193	2R	8013754	8013755	FBtr0088867	FBgn0033250
946	CG10814	0.521333337198788	2R	13377730	13377731	FBtr0087720	FBgn0033830
947	cpo	0.520875000394881	3R	17919832	17919833	FBtr0330273	FBgn0263995
948	Fas2	0.520249998953659	X	4206092	4206093	FBtr0070665	FBgn0000635
949	Sr-CIII	0.519666664302349	2L	4120343	4120344	FBtr0077466	FBgn0020376
950	Got1	0.518954542380842	2R	16138352	16138353	FBtr0087231	FBgn0001124
951	CG11398	0.517749994527549	X	1215155	1215156	FBtr0070250	FBgn0040366
952	Sf3b3	0.516500011086464	3L	833384	833385	FBtr0072597	FBgn0035162
953	Or98a	0.516249993117526	3R	27845950	27845951	FBtr0085226	FBgn0039551
954	gl	0.514500005170703	3R	18372737	18372738	FBtr0083585	FBgn0004618
955	Aps	0.514133924637073	3L	10898572	10898573	FBtr0076250	FBgn0036111
956	Men-b	0.512874990701675	3R	27151662	27151663	FBtr0085110	FBgn0029155
957	CG6262	0.512500002980232	2R	16359730	16359731	FBtr0087151	FBgn0034121
958	scrib	0.512437504649695	3R	26536350	26536351	FBtr0308633	FBgn0263289
959	CG4891	0.50956249749288	2L	16094997	16094998	FBtr0080815	FBgn0028520
960	bnl	0.505677082410936	3R	19836816	19836817	FBtr0083795	FBgn0014135
961	TTLL4B	0.505142036910084	2L	3862668	3862669	FBtr0077502	FBgn0031574
962	Nf-YB	0.504468749393709	2L	19736044	19736045	FBtr0081289	FBgn0032816
963	CG11357	0.504333327213923	3L	4542051	4542052	FBtr0304987	FBgn0035558
964	l(2)09851	0.501125003987302	2R	5754517	5754518	FBtr0086043	FBgn0022288
965	SPARC	0.500656254589558	3R	26870566	26870567	FBtr0334309	FBgn0026562
966	Qsox2	0.499099996685982	3R	21913747	21913748	FBtr0084150	FBgn0038919
967	CG7304	0.498599999397993	3L	15679720	15679721	FBtr0075577	FBgn0036527
968	CG12438	0.496833334366481	2L	8752285	8752286	FBtr0079732	FBgn0032065
969	cic	0.496499997718881	3R	20252770	20252771	FBtr0305029	FBgn0262582
970	tnc	0.495749995112419	3R	24984384	24984385	FBtr0305668	FBgn0039257
971	CG3092	0.495095452844081	2R	23232626	23232627	FBtr0071999	FBgn0034835
972	Cyp4ac1	0.494937500761201	2L	5264001	5264002	FBtr0079066	FBgn0031693
973	kek1	0.494812496365436	2L	12822786	12822787	FBtr0332210	FBgn0015399
974	Aldh	0.494600002281368	2L	9387389	9387390	FBtr0079806	FBgn0012036
975	DIP-beta	0.494416670097659	X	21457737	21457738	FBtr0299901	FBgn0259245
976	CG31709	0.494049997255206	2L	9579637	9579638	FBtr0079856	FBgn0051709
977	CG8353	0.493300001695752	2L	8214045	8214046	FBtr0332415	FBgn0032002
978	HmgD	0.492099998891354	2R	21701458	21701459	FBtr0345487	FBgn0004362
979	CG10462	0.489649998606183	2L	19735719	19735720	FBtr0100352	FBgn0032815
980	side-VIII	0.488583333945523	2R	20424338	20424339	FBtr0112775	FBgn0086604
981	hts	0.487958333455026	2R	19411360	19411361	FBtr0309105	FBgn0263391
982	CanA1	0.487687497865409	3R	31039374	31039375	FBtr0085732	FBgn0010015
983	faf	0.486666668206453	3R	31777020	31777021	FBtr0085843	FBgn0005632
984	wech	0.486312497407198	2R	7486327	7486328	FBtr0300083	FBgn0259745
985	Rpn8	0.485999995842576	2R	24400028	24400029	FBtr0332921	FBgn0002787
986	Pglym87	0.485208335643013	3R	12232728	12232729	FBtr0082620	FBgn0011270
987	CG33259	0.484625006094575	3L	15407832	15407833	FBtr0075615	FBgn0036495
988	par-6	0.484041668785115	X	17703352	17703353	FBtr0074456	FBgn0026192
989	CG34367	0.480166676143805	2L	10352090	10352091	FBtr0301049	FBgn0085396
990	Trl; CG42507	0.478749997168779					
991	vn	0.475607140721487	3L	5845663	5845664	FBtr0077082	FBgn0003984
992	gpp	0.474999994039536	3R	6406855	6406856	FBtr0334322	FBgn0264495
993	CG32523	0.473333331445853	X	21217878	21217879	FBtr0077183	FBgn0052523
994	CHES-1-like	0.473333331445853	X	7694917	7694918	FBtr0333203	FBgn0029504
995	yip3	0.473062500357628	2R	23245398	23245399	FBtr0072050	FBgn0040063
996	Sidpn	0.472000000377496	2L	19027710	19027711	FBtr0081141	FBgn0032741
997	Ank2	0.471583326657613	3L	7713646	7713647	FBtr0334062	FBgn0261788
998	bdg	0.470549995824695	2R	15928329	15928330	FBtr0087299	FBgn0034049
999	CG42579	0.470000002533197	X	20527631	20527632	FBtr0301565	FBgn0260869
1000	CG4116	0.466000002576038	X	3067481	3067482	FBtr0332494	FBgn0029649
1001	wbl	0.465000003576279	2R	19249395	19249396	FBtr0340470	FBgn0004003
1002	Ranbp9	0.464281246531755	3R	11412522	11412523	FBtr0082386	FBgn0037894
1003	ptc	0.462099997512996	2R	8649649	8649650	FBtr0089427	FBgn0003892
1004	RYBP	0.459541667388597	2R	22670587	22670588	FBtr0345500	FBgn0034763
1005	CG7294	0.458700002729893	2L	10689270	10689271	FBtr0080128	FBgn0032284
1006	CG12617	0.458593746381147	2L	20294693	20294694	FBtr0081351	FBgn0040996
1007	veil	0.457999996840954	2R	17478158	17478159	FBtr0340209	FBgn0034225
1008	al	0.456499995663762	2L	378112	378113	FBtr0078053	FBgn0000061
1009	Ccp84Ab	0.456416668991248	3R	6702876	6702877	FBtr0081692	FBgn0004782
1010	natalisin	0.454732142871113	3R	14418593	14418594	FBtr0112629	FBgn0085417
1011	CG8468	0.452947918674909	2R	14219898	14219899	FBtr0087532	FBgn0033913
1012	CG13928	0.452687500277534	3L	1628376	1628377	FBtr0072822	FBgn0035246
1013	CG44139	0.452214285199131	2L	2424797	2424798	FBtr0335463	FBgn0264988
1014	KrT95D	0.452149998590661	3R	24006577	24006578	FBtr0301418	FBgn0020647
1015	CG43843	0.452062493903213	X	18460417	18460418	FBtr0332419	FBgn0264395
1016	CG6424	0.451428565063647	2R	17709086	17709087	FBtr0301202	FBgn0028494
1017	CG3795	0.450949994288385	X	1710181	1710182	FBtr0070278	FBgn0025378
